,Puts,Bid,Ask,Vol,Expiration,Strike,Put IV
9506,16 Dec 212.50 (SPY1616X212.5-P),0.53,0.56,1147,29,212.5,0.129308074599
9508,16 Dec 212.50 (SPY1616X212.5-X),0.53,0.56,144,29,212.5,0.129308074599
9510,16 Dec 213.00 (SPY1616X213),0.58,0.60,2756,29,213.0,0.127278365427
9512,16 Dec 213.00 (SPY1616X213-4),0.58,0.61,206,29,213.0,0.12763327992
9514,16 Dec 213.00 (SPY1616X213-A),0.58,0.62,757,29,213.0,0.127987118155
9516,16 Dec 213.00 (SPY1616X213-E),0.57,0.61,407,29,213.0,0.127278365427
9517,16 Dec 213.00 (SPY1616X213-I),0.58,0.61,268,29,213.0,0.12763327992
9521,16 Dec 213.00 (SPY1616X213-P),0.58,0.60,521,29,213.0,0.127278365427
9525,16 Dec 213.50 (SPY1616X213.5),0.63,0.65,1157,29,213.5,0.125303814289
9531,16 Dec 213.50 (SPY1616X213.5-E),0.61,0.66,403,29,213.5,0.124965989924
9535,16 Dec 213.50 (SPY1616X213.5-O),0.62,0.66,101,29,213.5,0.125303814289
9536,16 Dec 213.50 (SPY1616X213.5-P),0.62,0.65,401,29,213.5,0.124965989924
9540,16 Dec 214.00 (SPY1616X214),0.70,0.71,1569,29,214.0,0.12398916699
9546,16 Dec 214.00 (SPY1616X214-E),0.68,0.72,744,29,214.0,0.123669764165
9547,16 Dec 214.00 (SPY1616X214-I),0.69,0.72,123,29,214.0,0.12398916699
9551,16 Dec 214.00 (SPY1616X214-P),0.69,0.71,132,29,214.0,0.123669764165
9553,16 Dec 214.00 (SPY1616X214-X),0.69,0.71,205,29,214.0,0.123669764165
9555,16 Dec 214.50 (SPY1616X214.5),0.75,0.77,746,29,214.5,0.121689514862
9561,16 Dec 214.50 (SPY1616X214.5-E),0.73,0.78,143,29,214.5,0.121384900005
9562,16 Dec 214.50 (SPY1616X214.5-I),0.75,0.78,217,29,214.5,0.121993523737
9568,16 Dec 214.50 (SPY1616X214.5-X),0.74,0.78,202,29,214.5,0.121689514862
9570,16 Dec 215.00 (SPY1616X215),0.82,0.84,22581,29,215.0,0.119962182829
9572,16 Dec 215.00 (SPY1616X215-3),0.82,0.86,1110,29,215.0,0.120540390731
9573,16 Dec 215.00 (SPY1616X215-4),0.82,0.86,5910,29,215.0,0.120540390731
9575,16 Dec 215.00 (SPY1616X215-A),0.82,0.85,1040,29,215.0,0.120251528695
9576,16 Dec 215.00 (SPY1616X215-B),0.82,0.85,277,29,215.0,0.120251528695
9577,16 Dec 215.00 (SPY1616X215-E),0.81,0.86,4734,29,215.0,0.120251528695
9579,16 Dec 215.00 (SPY1616X215-I),0.82,0.85,352,29,215.0,0.120251528695
9581,16 Dec 215.00 (SPY1616X215-J),0.82,0.85,394,29,215.0,0.120251528695
9584,16 Dec 215.00 (SPY1616X215-O),0.82,0.85,606,29,215.0,0.120251528695
9586,16 Dec 215.00 (SPY1616X215-P),0.82,0.84,283,29,215.0,0.119962182829
9588,16 Dec 215.00 (SPY1616X215-X),0.82,0.86,4153,29,215.0,0.120540390731
9590,16 Dec 215.00 (SPY1616X215-Y),0.0,5.00,2935,29,215.0,0.203580809318
9591,16 Dec 215.50 (SPY1616X215.5),0.89,0.92,1106,29,215.5,0.118146470313
9595,16 Dec 215.50 (SPY1616X215.5-A),0.86,0.92,516,29,215.5,0.117315922668
9597,16 Dec 215.50 (SPY1616X215.5-E),0.86,0.92,198,29,215.5,0.117315922668
9598,16 Dec 215.50 (SPY1616X215.5-I),0.88,0.92,223,29,215.5,0.11787001875
9601,16 Dec 215.50 (SPY1616X215.5-O),0.88,0.92,119,29,215.5,0.11787001875
9606,16 Dec 216.00 (SPY1616X216),0.98,1.00,8607,29,216.0,0.116486835375
9612,16 Dec 216.00 (SPY1616X216-E),0.95,1.01,778,29,216.0,0.115958415882
9613,16 Dec 216.00 (SPY1616X216-I),0.97,1.00,882,29,216.0,0.116222782002
9616,16 Dec 216.00 (SPY1616X216-O),0.96,1.01,678,29,216.0,0.116222782002
9617,16 Dec 216.00 (SPY1616X216-P),0.96,1.00,297,29,216.0,0.115958415882
9619,16 Dec 216.00 (SPY1616X216-X),0.95,1.00,1241,29,216.0,0.11569373412
9621,16 Dec 216.50 (SPY1616X216.5),1.06,1.09,271,29,216.5,0.114425598832
9628,16 Dec 216.50 (SPY1616X216.5-I),1.06,1.09,155,29,216.5,0.114425598832
9636,16 Dec 217.00 (SPY1616X217),1.16,1.19,1446,29,217.0,0.112706601285
9637,16 Dec 217.00 (SPY1616X217-3),1.16,1.19,153,29,217.0,0.112706601285
9640,16 Dec 217.00 (SPY1616X217-A),1.15,1.20,530,29,217.0,0.112706601285
9642,16 Dec 217.00 (SPY1616X217-E),1.15,1.20,264,29,217.0,0.112706601285
9643,16 Dec 217.00 (SPY1616X217-I),1.16,1.19,162,29,217.0,0.112706601285
9651,16 Dec 217.50 (SPY1616X217.5),1.27,1.30,1187,29,217.5,0.111023211612
9653,16 Dec 217.50 (SPY1616X217.5-4),1.26,1.31,113,29,217.5,0.111023211612
9658,16 Dec 217.50 (SPY1616X217.5-I),1.27,1.30,441,29,217.5,0.111023211612
9661,16 Dec 217.50 (SPY1616X217.5-O),1.27,1.30,104,29,217.5,0.111023211612
9662,16 Dec 217.50 (SPY1616X217.5-P),1.27,1.31,252,29,217.5,0.111257206984
9664,16 Dec 217.50 (SPY1616X217.5-X),1.26,1.31,168,29,217.5,0.111023211612
9666,16 Dec 218.00 (SPY1616X218),1.40,1.42,25403,29,218.0,0.109563665908
9667,16 Dec 218.00 (SPY1616X218-3),0.69,1.42,164,29,218.0,0.0932047925122
9668,16 Dec 218.00 (SPY1616X218-4),1.40,1.43,620,29,218.0,0.10978967021
9670,16 Dec 218.00 (SPY1616X218-A),1.36,1.43,729,29,218.0,0.108885039906
9671,16 Dec 218.00 (SPY1616X218-B),1.25,1.43,117,29,218.0,0.106388586878
9672,16 Dec 218.00 (SPY1616X218-E),1.40,1.43,9576,29,218.0,0.10978967021
9673,16 Dec 218.00 (SPY1616X218-I),1.38,1.43,1411,29,218.0,0.109337559908
9676,16 Dec 218.00 (SPY1616X218-O),1.39,1.43,2706,29,218.0,0.109563665908
9677,16 Dec 218.00 (SPY1616X218-P),1.37,1.43,1282,29,218.0,0.109111351485
9679,16 Dec 218.00 (SPY1616X218-X),1.39,1.43,1208,29,218.0,0.109563665908
9681,16 Dec 218.50 (SPY1616X218.5),1.51,1.56,1004,29,218.5,0.107615339195
9687,16 Dec 218.50 (SPY1616X218.5-E),1.49,1.57,283,29,218.5,0.107395980743
9692,16 Dec 218.50 (SPY1616X218.5-P),1.50,1.56,431,29,218.5,0.107395980743
9694,16 Dec 218.50 (SPY1616X218.5-X),1.50,1.56,131,29,218.5,0.107395980743
9696,16 Dec 219.00 (SPY1616X219),1.67,1.70,4146,29,219.0,0.106251617459
9697,16 Dec 219.00 (SPY1616X219-3),1.67,1.70,107,29,219.0,0.106251617459
9702,16 Dec 219.00 (SPY1616X219-E),1.65,1.72,260,29,219.0,0.106251617459
9703,16 Dec 219.00 (SPY1616X219-I),1.67,1.71,526,29,219.0,0.106465054079
9706,16 Dec 219.00 (SPY1616X219-O),1.67,1.71,118,29,219.0,0.106465054079
9707,16 Dec 219.00 (SPY1616X219-P),1.66,1.71,503,29,219.0,0.106251617459
9709,16 Dec 219.00 (SPY1616X219-X),1.66,1.71,2400,29,219.0,0.106251617459
9711,16 Dec 219.50 (SPY1616X219.5),1.83,1.87,1854,29,219.5,0.104978402477
9715,16 Dec 219.50 (SPY1616X219.5-A),1.81,1.88,598,29,219.5,0.10476968103
9717,16 Dec 219.50 (SPY1616X219.5-E),1.81,1.88,721,29,219.5,0.10476968103
9718,16 Dec 219.50 (SPY1616X219.5-I),1.83,1.87,144,29,219.5,0.104978402477
9722,16 Dec 219.50 (SPY1616X219.5-P),1.82,1.88,142,29,219.5,0.104978402477
9724,16 Dec 219.50 (SPY1616X219.5-X),1.82,1.88,103,29,219.5,0.104978402477
9726,16 Dec 220.00 (SPY1616X220),2.00,2.05,7845,29,220.0,0.103555272466
9728,16 Dec 220.00 (SPY1616X220-3),2.00,2.05,276,29,220.0,0.103555272466
9729,16 Dec 220.00 (SPY1616X220-4),1.99,2.05,156,29,220.0,0.103350161408
9731,16 Dec 220.00 (SPY1616X220-A),2.00,2.06,414,29,220.0,0.103760370236
9733,16 Dec 220.00 (SPY1616X220-E),1.98,2.06,953,29,220.0,0.103350161408
9735,16 Dec 220.00 (SPY1616X220-I),1.99,2.05,673,29,220.0,0.103350161408
9740,16 Dec 220.00 (SPY1616X220-O),1.99,2.05,163,29,220.0,0.103350161408
9742,16 Dec 220.00 (SPY1616X220-P),1.99,2.05,2856,29,220.0,0.103350161408
9744,16 Dec 220.00 (SPY1616X220-X),1.97,2.06,1093,29,220.0,0.103145036981
9747,16 Dec 220.50 (SPY1616X220.5),2.20,2.25,861,29,220.5,0.102567477262
9754,16 Dec 220.50 (SPY1616X220.5-I),2.20,2.25,295,29,220.5,0.102567477262
9760,16 Dec 220.50 (SPY1616X220.5-X),2.19,2.26,421,29,220.5,0.102567477262
9762,16 Dec 221.00 (SPY1616X221),2.43,2.47,5959,29,221.0,0.101977960378
9764,16 Dec 221.00 (SPY1616X221-4),2.38,2.50,124,29,221.0,0.101575222568
9766,16 Dec 221.00 (SPY1616X221-A),2.39,2.48,103,29,221.0,0.101373853364
9767,16 Dec 221.00 (SPY1616X221-B),2.41,2.47,138,29,221.0,0.101575222568
9768,16 Dec 221.00 (SPY1616X221-E),2.40,2.48,1322,29,221.0,0.101575222568
9769,16 Dec 221.00 (SPY1616X221-I),2.43,2.47,928,29,221.0,0.101977960378
9772,16 Dec 221.00 (SPY1616X221-O),2.29,2.47,353,29,221.0,0.0991587783538
9773,16 Dec 221.00 (SPY1616X221-P),2.41,2.47,189,29,221.0,0.101575222568
9775,16 Dec 221.00 (SPY1616X221-X),2.41,2.47,276,29,221.0,0.101575222568
9777,16 Dec 221.50 (SPY1616X221.5),2.64,2.70,764,29,221.5,0.100559496812
9782,16 Dec 221.50 (SPY1616X221.5-B),2.63,2.71,116,29,221.5,0.100559496812
9784,16 Dec 221.50 (SPY1616X221.5-I),2.64,2.71,141,29,221.5,0.100760847788
9787,16 Dec 221.50 (SPY1616X221.5-O),2.63,2.71,221,29,221.5,0.100559496812
9790,16 Dec 221.50 (SPY1616X221.5-X),2.63,2.71,176,29,221.5,0.100559496812
9792,16 Dec 222.00 (SPY1616X222),2.89,2.97,3159,29,222.0,0.100111730154
9796,16 Dec 222.00 (SPY1616X222-A),2.88,2.98,259,29,222.0,0.100111730154
9798,16 Dec 222.00 (SPY1616X222-E),2.88,2.98,582,29,222.0,0.100111730154
9807,16 Dec 222.50 (SPY1616X222.5),3.17,3.25,211,29,222.5,0.0998306727953
9808,16 Dec 222.50 (SPY1616X222.5-3),3.17,3.25,183,29,222.5,0.0998306727953
9822,16 Dec 223.00 (SPY1616X223),3.46,3.56,470,29,223.0,0.0997286643687
9823,16 Dec 223.00 (SPY1616X223-3),3.46,3.56,204,29,223.0,0.0997286643687
9832,16 Dec 223.00 (SPY1616X223-O),3.46,3.70,104,29,223.0,0.102653974035
9852,16 Dec 224.00 (SPY1616X224),4.15,4.28,214,29,224.0,0.102159599309
9865,16 Dec 224.00 (SPY1616X224-X),4.07,4.31,115,29,224.0,0.1010562078
10638,16 Dec 215.00 (SPY1621X215),0.94,0.99,724,29,215.0,0.127618236521
10648,16 Dec 215.00 (SPY1621X215-O),0.94,0.99,630,29,215.0,0.127618236521
11253,16 Dec 208.00 (SPY1623X208),0.38,0.41,222,29,208.0,0.160957987709
11255,16 Dec 208.00 (SPY1623X208-4),0.37,0.42,200,29,208.0,0.160957987709
11328,16 Dec 210.50 (SPY1623X210.5),0.53,0.57,3236,29,210.5,0.150457096357
11329,16 Dec 210.50 (SPY1623X210.5-3),0.0,0.57,204,29,210.5,0.125921257281
11330,16 Dec 210.50 (SPY1623X210.5-4),0.53,0.58,718,29,210.5,0.150863309762
11334,16 Dec 210.50 (SPY1623X210.5-E),0.53,0.57,222,29,210.5,0.150457096357
11335,16 Dec 210.50 (SPY1623X210.5-I),0.53,0.57,132,29,210.5,0.150457096357
11342,16 Dec 210.50 (SPY1623X210.5-Y),0.53,0.57,1007,29,210.5,0.150457096357
11433,16 Dec 214.00 (SPY1623X214),0.88,0.93,1198,29,214.0,0.136247698085
11439,16 Dec 214.00 (SPY1623X214-E),0.88,0.93,1046,29,214.0,0.136247698085
11463,16 Dec 215.00 (SPY1623X215),1.02,1.08,259,29,215.0,0.132293485524
11469,16 Dec 215.00 (SPY1623X215-E),1.02,1.09,113,29,215.0,0.132565463265
11493,16 Dec 216.00 (SPY1623X216),1.19,1.25,2354,29,216.0,0.12833806089
11499,16 Dec 216.00 (SPY1623X216-E),1.19,1.26,2175,29,216.0,0.128590077314
11523,16 Dec 217.00 (SPY1623X217),1.39,1.46,611,29,217.0,0.124651878674
11530,16 Dec 217.00 (SPY1623X217-I),1.39,1.46,313,29,217.0,0.124651878674
11537,16 Dec 217.00 (SPY1623X217-Y),1.39,1.47,256,29,217.0,0.124887049439
11553,16 Dec 218.00 (SPY1623X218),1.63,1.70,850,29,218.0,0.120974361421
11554,16 Dec 218.00 (SPY1623X218-3),0.33,1.70,110,29,218.0,0.0913135646844
11564,16 Dec 218.00 (SPY1623X218-P),1.63,1.71,501,29,218.0,0.121195994444
11583,16 Dec 219.00 (SPY1623X219),1.92,1.99,116,29,219.0,0.117717948869
11598,16 Dec 219.50 (SPY1623X219.5),2.08,2.16,141,29,219.5,0.116213135697
11609,16 Dec 219.50 (SPY1623X219.5-P),2.08,2.17,110,29,219.5,0.116420585462
11613,16 Dec 220.00 (SPY1623X220),2.28,2.34,194,29,220.0,0.115226886554
11624,16 Dec 220.00 (SPY1623X220-P),2.26,2.35,105,29,220.0,0.1150224205
11628,16 Dec 220.50 (SPY1623X220.5),2.45,2.53,212,29,220.5,0.113301599667
11639,16 Dec 220.50 (SPY1623X220.5-P),2.45,2.54,111,29,220.5,0.113504035949
11643,16 Dec 221.00 (SPY1623X221),2.66,2.75,287,29,221.0,0.112247545456
11654,16 Dec 221.00 (SPY1623X221-P),2.66,2.75,153,29,221.0,0.112247545456
11658,16 Dec 221.50 (SPY1623X221.5),2.88,2.98,104,29,221.5,0.111028507964
11673,16 Dec 222.00 (SPY1623X222),3.12,3.24,103,29,222.0,0.110235014808
12333,16 Dec 200.00 (SPY1628X200),0.19,0.21,1553,29,200.0,0.204861115703
12346,16 Dec 200.00 (SPY1628X200-X),0.19,0.22,1543,29,200.0,0.205819920428
12348,16 Dec 205.00 (SPY1628X205),0.32,0.35,1460,29,205.0,0.182020518543
12352,16 Dec 205.00 (SPY1628X205-A),0.31,0.36,1141,29,205.0,0.182020518543
12354,16 Dec 205.00 (SPY1628X205-E),0.31,0.36,318,29,205.0,0.182020518543
12363,16 Dec 210.00 (SPY1628X210),0.59,0.62,799,29,210.0,0.160053277683
12367,16 Dec 210.00 (SPY1628X210-A),0.59,0.65,141,29,210.0,0.161245745135
12376,16 Dec 210.00 (SPY1628X210-X),0.59,0.64,624,29,210.0,0.160849540276
12378,16 Dec 210.50 (SPY1628X210.5),0.63,0.66,139,29,210.5,0.157943094877
12382,16 Dec 210.50 (SPY1628X210.5-A),0.63,0.69,138,29,210.5,0.159084523296
12393,16 Dec 211.00 (SPY1628X211),0.67,0.71,139,29,211.0,0.155979048677
12407,16 Dec 211.00 (SPY1628X211-Y),0.67,0.71,128,29,211.0,0.155979048677
12408,16 Dec 211.50 (SPY1628X211.5),0.72,0.75,137,29,211.5,0.153775338387
12423,16 Dec 212.00 (SPY1628X212),0.77,0.81,137,29,212.0,0.152014457505
12438,16 Dec 212.50 (SPY1628X212.5),0.82,0.86,138,29,212.5,0.149659257811
12444,16 Dec 212.50 (SPY1628X212.5-E),0.82,0.87,136,29,212.5,0.149980660927
12453,16 Dec 213.00 (SPY1628X213),0.88,0.92,281,29,213.0,0.147687116459
12466,16 Dec 213.00 (SPY1628X213-X),0.88,0.93,135,29,213.0,0.147995416604
12468,16 Dec 213.50 (SPY1628X213.5),0.94,0.99,227,29,213.5,0.145737064148
12474,16 Dec 213.50 (SPY1628X213.5-E),0.94,0.99,135,29,213.5,0.145737064148
12483,16 Dec 214.00 (SPY1628X214),1.01,1.06,264,29,214.0,0.143785807291
12496,16 Dec 214.00 (SPY1628X214-X),1.01,1.07,134,29,214.0,0.14407031643
12498,16 Dec 214.50 (SPY1628X214.5),1.08,1.13,225,29,214.5,0.141537962456
12505,16 Dec 214.50 (SPY1628X214.5-I),1.08,1.14,133,29,214.5,0.141812107338
12513,16 Dec 215.00 (SPY1628X215),1.16,1.21,289,29,215.0,0.139532183818
12526,16 Dec 215.00 (SPY1628X215-X),1.16,1.22,134,29,215.0,0.139796399499
12528,16 Dec 215.50 (SPY1628X215.5),1.25,1.30,513,29,215.5,0.137720399586
12534,16 Dec 215.50 (SPY1628X215.5-E),1.25,1.32,132,29,215.5,0.138229909787
12538,16 Dec 215.50 (SPY1628X215.5-O),1.25,1.30,174,29,215.5,0.137720399586
12541,16 Dec 215.50 (SPY1628X215.5-X),1.25,1.31,107,29,215.5,0.137975259411
12543,16 Dec 216.00 (SPY1628X216),1.34,1.40,578,29,216.0,0.135813216264
12548,16 Dec 216.00 (SPY1628X216-B),1.34,1.41,104,29,216.0,0.136059557746
12554,16 Dec 216.00 (SPY1628X216-P),1.34,1.41,165,29,216.0,0.136059557746
12556,16 Dec 216.00 (SPY1628X216-X),1.34,1.41,229,29,216.0,0.136059557746
12558,16 Dec 216.50 (SPY1628X216.5),1.44,1.50,409,29,216.5,0.133796023601
12564,16 Dec 216.50 (SPY1628X216.5-E),1.44,1.52,131,29,216.5,0.13427311943
12571,16 Dec 216.50 (SPY1628X216.5-X),1.44,1.51,124,29,216.5,0.134034639123
12573,16 Dec 217.00 (SPY1628X217),1.55,1.62,375,29,217.0,0.132117302912
12579,16 Dec 217.00 (SPY1628X217-E),1.55,1.63,151,29,217.0,0.132348732918
12586,16 Dec 217.00 (SPY1628X217-X),1.55,1.63,119,29,217.0,0.132348732918
12588,16 Dec 217.50 (SPY1628X217.5),1.67,1.74,218,29,217.5,0.130273368325
12594,16 Dec 217.50 (SPY1628X217.5-E),1.67,1.75,130,29,217.5,0.130498431473
12603,16 Dec 218.00 (SPY1628X218),1.80,1.87,203,29,218.0,0.128471879664
12609,16 Dec 218.00 (SPY1628X218-E),1.80,1.88,152,29,218.0,0.12869128608
12618,16 Dec 218.50 (SPY1628X218.5),1.94,2.01,216,29,218.5,0.126684567678
12624,16 Dec 218.50 (SPY1628X218.5-E),1.94,2.03,138,29,218.5,0.127113480556
12633,16 Dec 219.00 (SPY1628X219),2.09,2.17,220,29,219.0,0.125095541458
12639,16 Dec 219.00 (SPY1628X219-E),2.09,2.18,135,29,219.0,0.125305803187
12648,16 Dec 219.50 (SPY1628X219.5),2.25,2.33,254,29,219.5,0.123256059016
12654,16 Dec 219.50 (SPY1628X219.5-E),2.25,2.35,127,29,219.5,0.123669723802
12663,16 Dec 220.00 (SPY1628X220),2.45,2.52,1165,29,220.0,0.122377532847
12665,16 Dec 220.00 (SPY1628X220-4),2.38,2.54,174,29,220.0,0.121356650137
12669,16 Dec 220.00 (SPY1628X220-E),2.42,2.53,129,29,220.0,0.121969203835
12670,16 Dec 220.00 (SPY1628X220-I),2.39,2.53,502,29,220.0,0.121356650137
12677,16 Dec 220.00 (SPY1628X220-Y),2.42,2.53,299,29,220.0,0.121969203835
12678,16 Dec 220.50 (SPY1628X220.5),2.62,2.71,246,29,220.5,0.120385110908
12684,16 Dec 220.50 (SPY1628X220.5-E),2.61,2.72,150,29,220.5,0.120385110908
12693,16 Dec 221.00 (SPY1628X221),2.83,2.92,134,29,221.0,0.119093751431
13863,16 Dec 185.00 (SPY1630X185),0.08,0.09,1175,29,185.0,0.290326991912
13938,16 Dec 190.00 (SPY1630X190),0.11,0.12,848,29,190.0,0.263746544579
13983,16 Dec 193.00 (SPY1630X193),0.13,0.14,181,29,193.0,0.246453536676
14013,16 Dec 195.00 (SPY1630X195),0.16,0.17,926,29,195.0,0.238441668297
14019,16 Dec 195.00 (SPY1630X195-E),0.14,0.17,588,29,195.0,0.235914422546
14021,16 Dec 195.00 (SPY1630X195-J),0.14,0.17,300,29,195.0,0.235914422546
14088,16 Dec 198.00 (SPY1630X198),0.20,0.21,556,29,198.0,0.222584774001
14092,16 Dec 198.00 (SPY1630X198-A),0.19,0.22,556,29,198.0,0.222584774001
14148,16 Dec 200.00 (SPY1630X200),0.24,0.25,603,29,200.0,0.213054581745
14161,16 Dec 200.00 (SPY1630X200-X),0.23,0.25,295,29,200.0,0.212188458309
14162,16 Dec 200.00 (SPY1630X200-Y),0.0,5.00,146,29,200.0,0.40558306381
14178,16 Dec 202.00 (SPY1630X202),0.29,0.30,101,29,202.0,0.203541478303
14208,16 Dec 203.00 (SPY1630X203),0.32,0.33,20318,29,203.0,0.198834861466
14212,16 Dec 203.00 (SPY1630X203-A),0.31,0.33,40000,29,203.0,0.19815552255
14215,16 Dec 203.00 (SPY1630X203-I),0.32,0.33,232,29,203.0,0.198834861466
14223,16 Dec 204.00 (SPY1630X204),0.35,0.37,204,29,204.0,0.194282650714
14236,16 Dec 204.00 (SPY1630X204-X),0.35,0.37,119,29,204.0,0.194282650714
14238,16 Dec 205.00 (SPY1630X205),0.39,0.40,147,29,205.0,0.189209253632
14268,16 Dec 207.00 (SPY1630X207),0.48,0.50,617,29,207.0,0.180130108263
14281,16 Dec 207.00 (SPY1630X207-X),0.48,0.52,246,29,207.0,0.181099271089
14282,16 Dec 207.00 (SPY1630X207-Y),0.0,5.00,176,29,207.0,0.31459654553
14283,16 Dec 207.50 (SPY1630X207.5),0.51,0.53,141,29,207.5,0.178065369133
14290,16 Dec 207.50 (SPY1630X207.5-I),0.51,0.54,140,29,207.5,0.178530398895
14298,16 Dec 208.00 (SPY1630X208),0.54,0.56,360,29,208.0,0.175816427724
14313,16 Dec 209.00 (SPY1630X209),0.61,0.63,155,29,209.0,0.171624876371
14319,16 Dec 209.00 (SPY1630X209-E),0.60,0.65,102,29,209.0,0.172034587529
14328,16 Dec 210.00 (SPY1630X210),0.69,0.71,179,29,210.0,0.167424398534
14334,16 Dec 210.00 (SPY1630X210-E),0.68,0.72,105,29,210.0,0.167424398534
14358,16 Dec 212.00 (SPY1630X212),0.88,0.91,1040,29,212.0,0.15889982601
14365,16 Dec 212.00 (SPY1630X212-I),0.88,0.91,850,29,212.0,0.15889982601
14388,16 Dec 213.00 (SPY1630X213),1.01,1.03,1151,29,213.0,0.154951764202
14418,16 Dec 215.00 (SPY1630X215),1.31,1.34,789,29,215.0,0.146839079794
14419,16 Dec 215.00 (SPY1630X215-3),1.31,1.34,199,29,215.0,0.146839079794
14424,16 Dec 215.00 (SPY1630X215-E),1.31,1.35,124,29,215.0,0.14709677271
14433,16 Dec 216.00 (SPY1630X216),1.50,1.53,518,29,216.0,0.142892336354
14448,16 Dec 217.00 (SPY1630X217),1.72,1.76,797,29,217.0,0.139245501239
14459,16 Dec 217.00 (SPY1630X217-P),1.72,1.76,407,29,217.0,0.139245501239
14461,16 Dec 217.00 (SPY1630X217-X),1.70,1.76,143,29,217.0,0.138788339343
14478,16 Dec 218.00 (SPY1630X218),1.98,2.01,567,29,218.0,0.13546516194
14479,16 Dec 218.00 (SPY1630X218-3),1.98,2.01,147,29,218.0,0.13546516194
14493,16 Dec 219.00 (SPY1630X219),2.27,2.31,722,29,219.0,0.131811040432
14499,16 Dec 219.00 (SPY1630X219-E),2.25,2.32,203,29,219.0,0.131601563192
14508,16 Dec 220.00 (SPY1630X220),2.61,2.65,208,29,220.0,0.128294897925
14523,16 Dec 221.00 (SPY1630X221),3.01,3.06,712,29,221.0,0.125537154547
14529,16 Dec 221.00 (SPY1630X221-E),2.98,3.07,126,29,221.0,0.125134443615
14534,16 Dec 221.00 (SPY1630X221-P),2.99,3.06,160,29,221.0,0.125134443615
14538,16 Dec 222.00 (SPY1630X222),3.45,3.54,513,29,222.0,0.122971638726
14545,16 Dec 222.00 (SPY1630X222-I),3.45,3.54,245,29,222.0,0.122971638726
14548,16 Dec 222.00 (SPY1630X222-O),3.40,3.59,202,29,222.0,0.122971638726
14568,16 Dec 223.00 (SPY1630X223),3.97,4.08,112,29,223.0,0.121114104595
14943,17 Jan 197.00 (SPY1706M197),0.24,0.27,1116,60,197.0,0.165391741342
14949,17 Jan 197.00 (SPY1706M197-E),0.21,0.28,1038,60,197.0,0.164116507591
14958,17 Jan 197.50 (SPY1706M197.5),0.25,0.28,225,60,197.5,0.163615524473
14968,17 Jan 197.50 (SPY1706M197.5-O),0.22,0.28,225,60,197.5,0.161758683568
15003,17 Jan 199.00 (SPY1706M199),0.29,0.31,109,60,199.0,0.158494799371
15033,17 Jan 200.00 (SPY1706M200),0.31,0.34,366,60,200.0,0.154929619706
15039,17 Jan 200.00 (SPY1706M200-E),0.31,0.34,162,60,200.0,0.154929619706
15043,17 Jan 200.00 (SPY1706M200-O),0.31,0.34,194,60,200.0,0.154929619706
15078,17 Jan 207.50 (SPY1706M207.5),0.66,0.70,1433,60,207.5,0.131113101866
15089,17 Jan 207.50 (SPY1706M207.5-P),0.66,0.70,139,60,207.5,0.131113101866
15091,17 Jan 207.50 (SPY1706M207.5-X),0.66,0.70,1071,60,207.5,0.131113101866
15093,17 Jan 210.00 (SPY1706M210),0.87,0.92,1322,60,210.0,0.123495264015
15103,17 Jan 210.00 (SPY1706M210-O),0.87,0.93,447,60,210.0,0.123732412758
15104,17 Jan 210.00 (SPY1706M210-P),0.87,0.93,158,60,210.0,0.123732412758
15106,17 Jan 210.00 (SPY1706M210-X),0.87,0.92,607,60,210.0,0.123495264015
15108,17 Jan 212.50 (SPY1706M212.5),1.16,1.21,241,60,212.5,0.115700431219
15213,17 Jan 218.00 (SPY1706M218),2.25,2.33,111,60,218.0,0.0990611648768
15228,17 Jan 218.50 (SPY1706M218.5),2.40,2.47,400,60,218.5,0.0975496906744
15234,17 Jan 218.50 (SPY1706M218.5-E),2.40,2.48,157,60,218.5,0.0976956785163
15242,17 Jan 218.50 (SPY1706M218.5-Y),2.40,5.00,107,60,218.5,0.134139854058
15243,17 Jan 219.00 (SPY1706M219),2.55,2.63,1148,60,219.0,0.0960514312372
15249,17 Jan 219.00 (SPY1706M219-E),2.55,2.64,1071,60,219.0,0.0961953829594
16293,17 Jan 155.00 (SPY1720M155),0.04,0.05,127,60,155.0,0.343193836073
16308,17 Jan 160.00 (SPY1720M160),0.05,0.06,271,60,160.0,0.322490159447
16321,17 Jan 160.00 (SPY1720M160-X),0.05,0.06,138,60,160.0,0.322490159447
16323,17 Jan 165.00 (SPY1720M165),0.07,0.08,145,60,165.0,0.305965861974
16338,17 Jan 170.00 (SPY1720M170),0.09,0.10,1268,60,170.0,0.28656059376
16340,17 Jan 170.00 (SPY1720M170-4),0.08,0.11,170,60,170.0,0.28656059376
16351,17 Jan 170.00 (SPY1720M170-X),0.08,0.10,1022,60,170.0,0.284510990417
16449,17 Jan 177.00 (SPY1720M177),0.12,0.13,161,60,177.0,0.256960636021
16494,17 Jan 180.00 (SPY1720M180),0.15,0.16,1931,60,180.0,0.247769559131
16499,17 Jan 180.00 (SPY1720M180-A),0.13,0.16,200,60,180.0,0.245258867554
16512,17 Jan 180.00 (SPY1720M180-X),0.13,0.16,599,60,180.0,0.245258867554
16514,17 Jan 180.00 (SPY1720M180-Y),0.0,5.00,439,60,180.0,0.456355341432
16515,17 Jan 181.00 (SPY1720M181),0.15,0.16,121,60,181.0,0.241968308679
