,Calls,Bid,Ask,Vol,Expiration,Strike,Call IV
10315,16 Dec 247.50 (SPY1616L247.5-I),0.01,0.02,200,29,247.5,0.153707351151
10668,16 Dec 225.00 (SPY1621L225),0.66,0.71,280,29,225.0,0.0820635899563
10683,16 Dec 230.00 (SPY1621L230),0.12,0.13,1259,29,230.0,0.0863664177918
10687,16 Dec 230.00 (SPY1621L230-A),0.10,0.13,122,29,230.0,0.0848953339487
10689,16 Dec 230.00 (SPY1621L230-E),0.10,0.13,1005,29,230.0,0.0848953339487
10698,16 Dec 235.00 (SPY1621L235),0.06,0.07,1500,29,235.0,0.109375401241
10704,16 Dec 235.00 (SPY1621L235-E),0.05,0.07,462,29,235.0,0.107988795742
11643,16 Dec 221.00 (SPY1623L221),2.55,2.64,644,29,221.0,0.10104596353
11657,16 Dec 221.00 (SPY1623L221-Y),2.55,2.64,221,29,221.0,0.10104596353
11658,16 Dec 221.50 (SPY1623L221.5),2.25,2.33,405,29,221.5,0.0986047824421
11673,16 Dec 222.00 (SPY1623L222),1.96,2.04,566,29,222.0,0.0961008335064
11679,16 Dec 222.00 (SPY1623L222-E),1.95,2.04,203,29,222.0,0.0958980500443
11688,16 Dec 222.50 (SPY1623L222.5),1.69,1.77,342,29,222.5,0.0936918913623
11694,16 Dec 222.50 (SPY1623L222.5-E),1.69,1.77,132,29,222.5,0.0936918913623
11698,16 Dec 222.50 (SPY1623L222.5-O),1.69,1.77,107,29,222.5,0.0936918913623
11703,16 Dec 223.00 (SPY1623L223),1.44,1.52,299,29,223.0,0.0913386856342
11709,16 Dec 223.00 (SPY1623L223-E),1.44,1.52,250,29,223.0,0.0913386856342
11718,16 Dec 223.50 (SPY1623L223.5),1.22,1.29,107,29,223.5,0.0892237899676
11733,16 Dec 224.00 (SPY1623L224),1.02,1.09,249,29,224.0,0.0873449902955
11739,16 Dec 224.00 (SPY1623L224-E),1.02,1.09,216,29,224.0,0.0873449902955
11763,16 Dec 225.00 (SPY1623L225),0.70,0.74,186,29,225.0,0.0838923208073
11793,16 Dec 226.00 (SPY1623L226),0.47,0.50,277,29,226.0,0.0819311461471
11799,16 Dec 226.00 (SPY1623L226-E),0.46,0.50,115,29,226.0,0.0816222304784
11823,16 Dec 227.00 (SPY1623L227),0.32,0.34,247,29,227.0,0.0814590882692
11829,16 Dec 227.00 (SPY1623L227-E),0.31,0.35,108,29,227.0,0.0814590882692
11913,16 Dec 230.00 (SPY1623L230),0.12,0.13,1375,29,230.0,0.0863664177918
11920,16 Dec 230.00 (SPY1623L230-I),0.12,0.13,301,29,230.0,0.0863664177918
11923,16 Dec 230.00 (SPY1623L230-O),0.12,0.13,303,29,230.0,0.0863664177918
11926,16 Dec 230.00 (SPY1623L230-X),0.11,0.14,370,29,230.0,0.0863664177918
11927,16 Dec 230.00 (SPY1623L230-Y),0.0,5.00,383,29,230.0,0.232467369908
11988,16 Dec 232.50 (SPY1623L232.5),0.07,0.08,499,29,232.5,0.0953925799966
11995,16 Dec 232.50 (SPY1623L232.5-I),0.07,0.08,155,29,232.5,0.0953925799966
12001,16 Dec 232.50 (SPY1623L232.5-X),0.06,0.09,343,29,232.5,0.0953925799966
12063,16 Dec 235.00 (SPY1623L235),0.06,0.07,352,29,235.0,0.109375401241
12076,16 Dec 235.00 (SPY1623L235-X),0.04,0.07,210,29,235.0,0.106527610626
12633,16 Dec 219.00 (SPY1628L219),4.07,4.17,215,29,219.0,0.117652302758
12639,16 Dec 219.00 (SPY1628L219-E),3.94,4.31,200,29,219.0,0.11786363186
12648,16 Dec 219.50 (SPY1628L219.5),3.70,3.80,200,29,219.5,0.114679456333
12654,16 Dec 219.50 (SPY1628L219.5-E),1.82,5.57,200,29,219.5,0.112394498874
12693,16 Dec 221.00 (SPY1628L221),2.68,2.77,121,29,221.0,0.106281509985
12708,16 Dec 221.50 (SPY1628L221.5),2.38,2.46,127,29,221.5,0.103839837776
12714,16 Dec 221.50 (SPY1628L221.5-E),2.37,2.47,126,29,221.5,0.103839837776
12723,16 Dec 222.00 (SPY1628L222),2.08,2.17,144,29,222.0,0.10116790581
12729,16 Dec 222.00 (SPY1628L222-E),2.08,2.18,124,29,222.0,0.101370493701
12738,16 Dec 222.50 (SPY1628L222.5),1.81,1.90,671,29,222.5,0.0988316536588
12744,16 Dec 222.50 (SPY1628L222.5-E),1.81,1.90,124,29,222.5,0.0988316536588
12748,16 Dec 222.50 (SPY1628L222.5-O),1.81,1.90,232,29,222.5,0.0988316536588
12749,16 Dec 222.50 (SPY1628L222.5-P),1.81,1.90,132,29,222.5,0.0988316536588
12751,16 Dec 222.50 (SPY1628L222.5-X),1.81,1.90,173,29,222.5,0.0988316536588
12753,16 Dec 223.00 (SPY1628L223),1.57,1.64,238,29,223.0,0.0965975114455
12759,16 Dec 223.00 (SPY1628L223-E),1.56,1.66,123,29,223.0,0.096807290036
12768,16 Dec 223.50 (SPY1628L223.5),1.33,1.41,238,29,223.5,0.0942226631316
12774,16 Dec 223.50 (SPY1628L223.5-E),1.33,1.42,123,29,223.5,0.0944390212468
12783,16 Dec 224.00 (SPY1628L224),1.13,1.20,151,29,224.0,0.0923357845927
12789,16 Dec 224.00 (SPY1628L224-E),1.13,1.21,124,29,224.0,0.0925610329978
12798,16 Dec 224.50 (SPY1628L224.5),0.95,1.01,522,29,224.5,0.0905116106924
12804,16 Dec 224.50 (SPY1628L224.5-E),0.95,1.02,122,29,224.5,0.0907486416279
12811,16 Dec 224.50 (SPY1628L224.5-X),0.95,1.02,400,29,224.5,0.0907486416279
12813,16 Dec 225.00 (SPY1628L225),0.79,0.84,435,29,225.0,0.0887559962738
12818,16 Dec 225.00 (SPY1628L225-B),0.79,0.86,243,29,225.0,0.0892603607561
12819,16 Dec 225.00 (SPY1628L225-E),0.79,0.86,123,29,225.0,0.0892603607561
12828,16 Dec 225.50 (SPY1628L225.5),0.65,0.70,444,29,225.5,0.0873631069053
12833,16 Dec 225.50 (SPY1628L225.5-B),0.65,0.71,226,29,225.5,0.0876345965337
12843,16 Dec 226.00 (SPY1628L226),0.53,0.58,489,29,226.0,0.0861567821477
12848,16 Dec 226.00 (SPY1628L226-B),0.53,0.59,136,29,226.0,0.0864521348322
12849,16 Dec 226.00 (SPY1628L226-E),0.53,0.59,120,29,226.0,0.0864521348322
12856,16 Dec 226.00 (SPY1628L226-X),0.53,0.58,154,29,226.0,0.0861567821477
12858,16 Dec 226.50 (SPY1628L226.5),0.43,0.48,508,29,226.5,0.0852393464818
12862,16 Dec 226.50 (SPY1628L226.5-A),0.43,0.49,111,29,226.5,0.0855637810709
12863,16 Dec 226.50 (SPY1628L226.5-B),0.43,0.49,127,29,226.5,0.0855637810709
12864,16 Dec 226.50 (SPY1628L226.5-E),0.43,0.49,120,29,226.5,0.0855637810709
12871,16 Dec 226.50 (SPY1628L226.5-X),0.43,0.49,150,29,226.5,0.0855637810709
12873,16 Dec 227.00 (SPY1628L227),0.35,0.40,553,29,227.0,0.0847726340476
12877,16 Dec 227.00 (SPY1628L227-A),0.35,0.41,144,29,227.0,0.0851311689458
12878,16 Dec 227.00 (SPY1628L227-B),0.35,0.41,136,29,227.0,0.0851311689458
12879,16 Dec 227.00 (SPY1628L227-E),0.35,0.41,121,29,227.0,0.0851311689458
12886,16 Dec 227.00 (SPY1628L227-X),0.35,0.41,151,29,227.0,0.0851311689458
12888,16 Dec 227.50 (SPY1628L227.5),0.29,0.33,609,29,227.5,0.0845984121868
12892,16 Dec 227.50 (SPY1628L227.5-A),0.29,0.34,194,29,227.5,0.0849968476075
12893,16 Dec 227.50 (SPY1628L227.5-B),0.29,0.34,136,29,227.5,0.0849968476075
12901,16 Dec 227.50 (SPY1628L227.5-X),0.29,0.34,247,29,227.5,0.0849968476075
12903,16 Dec 228.00 (SPY1628L228),0.24,0.28,653,29,228.0,0.0849182727075
12908,16 Dec 228.00 (SPY1628L228-B),0.24,0.28,200,29,228.0,0.0849182727075
12918,16 Dec 228.50 (SPY1628L228.5),0.20,0.24,715,29,228.5,0.0855142124089
12923,16 Dec 228.50 (SPY1628L228.5-B),0.19,0.24,127,29,228.5,0.0850171609176
12931,16 Dec 228.50 (SPY1628L228.5-X),0.19,0.24,150,29,228.5,0.0850171609176
12933,16 Dec 229.00 (SPY1628L229),0.17,0.20,782,29,229.0,0.0860279373122
12935,16 Dec 229.00 (SPY1628L229-4),0.16,0.21,660,29,229.0,0.0860279373122
12948,16 Dec 229.50 (SPY1628L229.5),0.15,0.18,853,29,229.5,0.0877473675073
12950,16 Dec 229.50 (SPY1628L229.5-4),0.14,0.18,737,29,229.5,0.0871386517194
12961,16 Dec 229.50 (SPY1628L229.5-X),0.14,0.18,116,29,229.5,0.0871386517194
12963,16 Dec 230.00 (SPY1628L230),0.13,0.16,935,29,230.0,0.0891298096653
12964,16 Dec 230.00 (SPY1628L230-3),0.0,0.16,353,29,230.0,0.0790938445843
12978,16 Dec 230.50 (SPY1628L230.5),0.11,0.14,1017,29,230.5,0.0901244383751
12980,16 Dec 230.50 (SPY1628L230.5-4),0.10,0.14,902,29,230.5,0.0893759546925
12991,16 Dec 230.50 (SPY1628L230.5-X),0.11,0.14,115,29,230.5,0.0901244383751
12993,16 Dec 231.00 (SPY1628L231),0.10,0.13,115,29,231.0,0.09228891793
13006,16 Dec 231.00 (SPY1628L231-X),0.09,0.13,115,29,231.0,0.0914824518338
13008,16 Dec 231.50 (SPY1628L231.5),0.09,0.11,114,29,231.5,0.0933825213706
13021,16 Dec 231.50 (SPY1628L231.5-X),0.09,0.12,114,29,231.5,0.0942554757626
13023,16 Dec 232.00 (SPY1628L232),0.08,0.10,114,29,232.0,0.0950557943158
13036,16 Dec 232.00 (SPY1628L232-X),0.08,0.10,114,29,232.0,0.0950557943158
13038,16 Dec 232.50 (SPY1628L232.5),0.07,0.10,113,29,232.5,0.0975171230061
13051,16 Dec 232.50 (SPY1628L232.5-X),0.07,0.10,113,29,232.5,0.0975171230061
13053,16 Dec 233.00 (SPY1628L233),0.07,0.09,113,29,233.0,0.0998643725354
13066,16 Dec 233.00 (SPY1628L233-X),0.06,0.09,113,29,233.0,0.0987552327597
13068,16 Dec 233.50 (SPY1628L233.5),0.06,0.08,112,29,233.5,0.100909808672
13081,16 Dec 233.50 (SPY1628L233.5-X),0.06,0.09,112,29,233.5,0.102092481306
13083,16 Dec 234.00 (SPY1628L234),0.06,0.08,113,29,234.0,0.104195015973
13096,16 Dec 234.00 (SPY1628L234-X),0.06,0.10,112,29,234.0,0.106567583286
13098,16 Dec 234.50 (SPY1628L234.5),0.06,0.08,112,29,234.5,0.107457160318
13111,16 Dec 234.50 (SPY1628L234.5-X),0.05,0.08,112,29,234.5,0.106163863058
13113,16 Dec 235.00 (SPY1628L235),0.05,0.07,111,29,235.0,0.107988795742
13128,16 Dec 235.50 (SPY1628L235.5),0.05,0.07,111,29,235.5,0.111149584397
13141,16 Dec 235.50 (SPY1628L235.5-X),0.05,0.07,111,29,235.5,0.111149584397
13143,16 Dec 236.00 (SPY1628L236),0.05,0.07,110,29,236.0,0.114290350674
13156,16 Dec 236.00 (SPY1628L236-X),0.04,0.07,110,29,236.0,0.11276645407
13158,16 Dec 236.50 (SPY1628L236.5),0.05,0.07,110,29,236.5,0.11741173436
13171,16 Dec 236.50 (SPY1628L236.5-X),0.04,0.07,110,29,236.5,0.115857028141
13173,16 Dec 237.00 (SPY1628L237),0.05,0.06,109,29,237.0,0.11892915907
13183,16 Dec 237.00 (SPY1628L237-O),0.05,0.07,109,29,237.0,0.120514330171
13188,16 Dec 237.50 (SPY1628L237.5),0.05,0.06,109,29,237.5,0.121983387925
13201,16 Dec 237.50 (SPY1628L237.5-X),0.04,0.07,109,29,237.5,0.121983387925
13203,16 Dec 238.00 (SPY1628L238),0.04,0.06,108,29,238.0,0.123275547222
13216,16 Dec 238.00 (SPY1628L238-X),0.03,0.07,108,29,238.0,0.123275547222
13218,16 Dec 238.50 (SPY1628L238.5),0.04,0.06,108,29,238.5,0.126263886174
13231,16 Dec 238.50 (SPY1628L238.5-X),0.03,0.06,108,29,238.5,0.124367623719
13233,16 Dec 239.00 (SPY1628L239),0.04,0.06,107,29,239.0,0.129236062055
13243,16 Dec 239.00 (SPY1628L239-O),0.04,0.06,106,29,239.0,0.129236062055
13248,16 Dec 239.50 (SPY1628L239.5),0.04,0.06,107,29,239.5,0.13219248222
13258,16 Dec 239.50 (SPY1628L239.5-O),0.04,0.06,107,29,239.5,0.13219248222
14298,16 Dec 208.00 (SPY1630L208),13.88,14.16,264,29,208.0,0.201121914594
14299,16 Dec 208.00 (SPY1630L208-3),13.88,14.17,182,29,208.0,0.201494535708
14328,16 Dec 210.00 (SPY1630L210),11.98,12.24,1355,29,210.0,0.185263589016
14329,16 Dec 210.00 (SPY1630L210-3),11.98,12.25,282,29,210.0,0.185601216559
14333,16 Dec 210.00 (SPY1630L210-B),11.84,12.42,171,29,210.0,0.186610514545
14338,16 Dec 210.00 (SPY1630L210-O),11.86,12.40,203,29,210.0,0.186610514545
14339,16 Dec 210.00 (SPY1630L210-P),11.86,12.40,235,29,210.0,0.186610514545
14341,16 Dec 210.00 (SPY1630L210-X),11.94,12.24,204,29,210.0,0.183906958298
14388,16 Dec 213.00 (SPY1630L213),9.19,9.43,103,29,213.0,0.162444031329
14403,16 Dec 214.00 (SPY1630L214),8.30,8.52,183,29,214.0,0.155580508208
14418,16 Dec 215.00 (SPY1630L215),7.41,7.63,187,29,215.0,0.148465425007
14433,16 Dec 216.00 (SPY1630L216),6.56,6.76,122,29,216.0,0.141963706747
14448,16 Dec 217.00 (SPY1630L217),5.73,5.84,206,29,217.0,0.133736758827
14454,16 Dec 217.00 (SPY1630L217-E),3.89,7.61,103,29,217.0,0.132118938191
14508,16 Dec 220.00 (SPY1630L220),3.48,3.53,1154,29,220.0,0.116357523451
14513,16 Dec 220.00 (SPY1630L220-B),3.47,3.53,117,29,220.0,0.116153109573
14514,16 Dec 220.00 (SPY1630L220-E),3.45,3.56,145,29,220.0,0.116357523451
14518,16 Dec 220.00 (SPY1630L220-O),3.47,3.53,615,29,220.0,0.116153109573
14523,16 Dec 221.00 (SPY1630L221),2.82,2.86,414,29,221.0,0.1109128632
14524,16 Dec 221.00 (SPY1630L221-3),2.82,2.86,130,29,221.0,0.1109128632
14538,16 Dec 222.00 (SPY1630L222),2.22,2.25,985,29,222.0,0.105623307424
14540,16 Dec 222.00 (SPY1630L222-4),2.22,2.29,300,29,222.0,0.106433052441
14548,16 Dec 222.00 (SPY1630L222-O),2.22,2.26,203,29,222.0,0.105825752711
14553,16 Dec 222.50 (SPY1630L222.5),1.96,2.00,162,29,222.5,0.10395905014
14554,16 Dec 222.50 (SPY1630L222.5-3),1.96,2.00,140,29,222.5,0.10395905014
14568,16 Dec 223.00 (SPY1630L223),1.71,1.74,1626,29,223.0,0.101621310156
14572,16 Dec 223.00 (SPY1630L223-A),1.70,1.75,162,29,223.0,0.101621310156
14575,16 Dec 223.00 (SPY1630L223-I),1.70,1.75,195,29,223.0,0.101621310156
14578,16 Dec 223.00 (SPY1630L223-O),1.70,1.75,315,29,223.0,0.101621310156
14581,16 Dec 223.00 (SPY1630L223-X),1.70,1.76,656,29,223.0,0.101830167776
14583,16 Dec 224.00 (SPY1630L224),1.27,1.30,1663,29,224.0,0.0977079047098
14589,16 Dec 224.00 (SPY1630L224-E),1.25,1.32,1229,29,224.0,0.0977079047098
14596,16 Dec 224.00 (SPY1630L224-X),1.26,1.32,212,29,224.0,0.0979303067067
14598,16 Dec 225.00 (SPY1630L225),0.91,0.94,1893,29,225.0,0.0942356463598
14599,16 Dec 225.00 (SPY1630L225-3),0.91,0.97,106,29,225.0,0.0949721187099
14600,16 Dec 225.00 (SPY1630L225-4),0.90,0.94,217,29,225.0,0.0939896227625
14604,16 Dec 225.00 (SPY1630L225-E),0.89,0.96,224,29,225.0,0.0942356463598
14608,16 Dec 225.00 (SPY1630L225-O),0.91,0.94,148,29,225.0,0.0942356463598
14611,16 Dec 225.00 (SPY1630L225-X),0.89,0.96,1060,29,225.0,0.0942356463598
14628,16 Dec 227.00 (SPY1630L227),0.44,0.45,364,29,227.0,0.0896442828248
14636,16 Dec 227.00 (SPY1630L227-J),0.43,0.48,200,29,227.0,0.0903167885046
14641,16 Dec 227.00 (SPY1630L227-X),0.43,0.47,130,29,227.0,0.089981197128
14658,16 Dec 230.00 (SPY1630L230),0.16,0.17,252,29,230.0,0.0916991419401
14664,16 Dec 230.00 (SPY1630L230-E),0.15,0.19,147,29,230.0,0.0923159420849
15213,17 Jan 218.00 (SPY1706A218),5.16,5.33,181,60,218.0,0.103997436851
15214,17 Jan 218.00 (SPY1706A218-3),5.16,5.34,138,60,218.0,0.104145172628
15303,17 Jan 221.00 (SPY1706A221),3.05,3.15,656,60,221.0,0.0897787581951
15310,17 Jan 221.00 (SPY1706A221-I),2.93,3.15,147,60,221.0,0.0880958726437
15314,17 Jan 221.00 (SPY1706A221-P),3.04,3.15,153,60,221.0,0.0896385181518
15316,17 Jan 221.00 (SPY1706A221-X),3.05,3.15,134,60,221.0,0.0897787581951
15318,17 Jan 221.50 (SPY1706A221.5),2.75,2.84,340,60,221.5,0.08780119287
15333,17 Jan 222.00 (SPY1706A222),2.46,2.55,107,60,222.0,0.085874313558
15363,17 Jan 223.00 (SPY1706A223),1.94,2.02,443,60,223.0,0.0823824511334
15376,17 Jan 223.00 (SPY1706A223-X),1.94,2.02,363,60,223.0,0.0823824511334
15393,17 Jan 224.00 (SPY1706A224),1.51,1.55,4181,60,224.0,0.0793433168056
15397,17 Jan 224.00 (SPY1706A224-A),1.51,1.55,467,60,224.0,0.0793433168056
15398,17 Jan 224.00 (SPY1706A224-B),1.51,1.55,157,60,224.0,0.0793433168056
15399,17 Jan 224.00 (SPY1706A224-E),1.50,1.55,341,60,224.0,0.0791893219615
15401,17 Jan 224.00 (SPY1706A224-J),1.51,1.56,298,60,224.0,0.0794972516875
15406,17 Jan 224.00 (SPY1706A224-X),1.51,1.58,528,60,224.0,0.0798049431391
15407,17 Jan 224.00 (SPY1706A224-Y),0.0,5.00,2012,60,224.0,0.108417394785
15408,17 Jan 224.50 (SPY1706A224.5),1.29,1.35,168,60,224.5,0.0775631906068
15423,17 Jan 225.00 (SPY1706A225),1.11,1.17,170,60,225.0,0.0762338434278
15438,17 Jan 225.50 (SPY1706A225.5),0.94,1.00,2519,60,225.5,0.0747130495318
15451,17 Jan 225.50 (SPY1706A225.5-X),0.94,1.00,339,60,225.5,0.0747130495318
15453,17 Jan 226.00 (SPY1706A226),0.79,0.85,172,60,226.0,0.0733424875976
15483,17 Jan 227.00 (SPY1706A227),0.57,0.61,269,60,227.0,0.0716688579343
15489,17 Jan 227.00 (SPY1706A227-E),0.57,0.61,126,60,227.0,0.0716688579343
15513,17 Jan 228.00 (SPY1706A228),0.39,0.45,158,60,228.0,0.0705468048974
15573,17 Jan 230.00 (SPY1706A230),0.21,0.25,279,60,230.0,0.0711810991339
15574,17 Jan 230.00 (SPY1706A230-3),0.0,0.25,140,60,230.0,0.0621218443596
15633,17 Jan 232.00 (SPY1706A232),0.13,0.16,158,60,232.0,0.0745490587247
15639,17 Jan 232.00 (SPY1706A232-E),0.13,0.16,125,60,232.0,0.0745490587247
16953,17 Jan 205.00 (SPY1720A205),17.00,17.26,131,60,205.0,0.185446146868
16974,17 Jan 206.00 (SPY1720A206),16.05,16.31,122,60,206.0,0.179542724139
17019,17 Jan 209.00 (SPY1720A209),13.25,13.49,273,60,209.0,0.162314540524
17034,17 Jan 210.00 (SPY1720A210),12.33,12.57,337,60,210.0,0.156739501569
17039,17 Jan 210.00 (SPY1720A210-A),12.33,12.57,177,60,210.0,0.156739501569
17055,17 Jan 211.00 (SPY1720A211),11.43,11.65,127,60,211.0,0.151235902229
17070,17 Jan 212.00 (SPY1720A212),10.54,10.76,136,60,212.0,0.146113386618
17115,17 Jan 215.00 (SPY1720A215),8.00,8.10,761,60,215.0,0.130481253015
17117,17 Jan 215.00 (SPY1720A215-3),8.00,8.10,322,60,215.0,0.130481253015
17135,17 Jan 215.00 (SPY1720A215-Y),7.98,8.11,104,60,215.0,0.130319929229
17136,17 Jan 216.00 (SPY1720A216),7.19,7.28,730,60,216.0,0.125862326754
17137,17 Jan 216.00 (SPY1720A216-3),7.19,7.28,500,60,216.0,0.125862326754
17142,17 Jan 216.00 (SPY1720A216-E),5.33,9.06,105,60,216.0,0.124616603616
17151,17 Jan 217.00 (SPY1720A217),6.42,6.48,1740,60,217.0,0.121482383165
17158,17 Jan 217.00 (SPY1720A217-I),6.42,6.48,817,60,217.0,0.121482383165
17161,17 Jan 217.00 (SPY1720A217-O),6.41,6.50,591,60,217.0,0.121632903948
17166,17 Jan 218.00 (SPY1720A218),5.67,5.72,329,60,218.0,0.117226635952
17172,17 Jan 218.00 (SPY1720A218-E),5.64,5.76,115,60,218.0,0.117372956443
17181,17 Jan 219.00 (SPY1720A219),4.95,5.00,1867,60,219.0,0.113127219458
17182,17 Jan 219.00 (SPY1720A219-3),4.95,5.02,146,60,219.0,0.1134133862
17188,17 Jan 219.00 (SPY1720A219-I),4.95,5.00,936,60,219.0,0.113127219458
17191,17 Jan 219.00 (SPY1720A219-O),4.94,5.00,558,60,219.0,0.112984127662
17196,17 Jan 220.00 (SPY1720A220),4.27,4.33,1908,60,220.0,0.109347944566
17199,17 Jan 220.00 (SPY1720A220-4),4.24,4.35,276,60,220.0,0.109206957558
17202,17 Jan 220.00 (SPY1720A220-B),4.27,4.34,114,60,220.0,0.109488930466
17203,17 Jan 220.00 (SPY1720A220-E),4.25,4.35,180,60,220.0,0.109347944566
17205,17 Jan 220.00 (SPY1720A220-I),4.27,4.33,635,60,220.0,0.109347944566
17210,17 Jan 220.00 (SPY1720A220-O),4.27,4.34,233,60,220.0,0.109488930466
17212,17 Jan 220.00 (SPY1720A220-P),4.27,4.34,247,60,220.0,0.109488930466
17217,17 Jan 221.00 (SPY1720A221),3.64,3.68,2088,60,221.0,0.105485344923
17218,17 Jan 221.00 (SPY1720A221-3),3.64,3.68,194,60,221.0,0.105485344923
17223,17 Jan 221.00 (SPY1720A221-E),3.62,3.70,167,60,221.0,0.105485344923
17224,17 Jan 221.00 (SPY1720A221-I),3.63,3.68,451,60,221.0,0.105345108896
17227,17 Jan 221.00 (SPY1720A221-O),3.64,3.68,264,60,221.0,0.105485344923
17228,17 Jan 221.00 (SPY1720A221-P),3.63,3.68,264,60,221.0,0.105345108896
17231,17 Jan 221.00 (SPY1720A221-Y),3.62,3.68,165,60,221.0,0.105204872864
17232,17 Jan 222.00 (SPY1720A222),3.05,3.09,3122,60,222.0,0.101844959921
17239,17 Jan 222.00 (SPY1720A222-I),3.05,3.09,455,60,222.0,0.101844959921
17242,17 Jan 222.00 (SPY1720A222-O),3.05,3.10,1208,60,222.0,0.101986067014
17243,17 Jan 222.00 (SPY1720A222-P),3.05,3.10,277,60,222.0,0.101986067014
17245,17 Jan 222.00 (SPY1720A222-X),3.04,3.10,764,60,222.0,0.101844959921
17247,17 Jan 223.00 (SPY1720A223),2.52,2.56,12238,60,223.0,0.0986034003618
17248,17 Jan 223.00 (SPY1720A223-3),2.52,2.56,330,60,223.0,0.0986034003618
17249,17 Jan 223.00 (SPY1720A223-4),2.52,2.56,871,60,223.0,0.0986034003618
17251,17 Jan 223.00 (SPY1720A223-A),2.51,2.56,198,60,223.0,0.0984594383929
17253,17 Jan 223.00 (SPY1720A223-E),2.51,2.56,689,60,223.0,0.0984594383929
17254,17 Jan 223.00 (SPY1720A223-I),2.52,2.56,3685,60,223.0,0.0986034003618
17257,17 Jan 223.00 (SPY1720A223-O),2.52,2.56,317,60,223.0,0.0986034003618
17258,17 Jan 223.00 (SPY1720A223-P),2.51,2.56,201,60,223.0,0.0984594383929
17260,17 Jan 223.00 (SPY1720A223-X),2.51,2.56,2734,60,223.0,0.0984594383929
17261,17 Jan 223.00 (SPY1720A223-Y),2.49,2.56,962,60,223.0,0.0981714754391
17262,17 Jan 224.00 (SPY1720A224),2.04,2.08,2475,60,224.0,0.0953898649974
17268,17 Jan 224.00 (SPY1720A224-E),2.03,2.08,168,60,224.0,0.0952405693466
17269,17 Jan 224.00 (SPY1720A224-I),2.04,2.09,1178,60,224.0,0.0955391282555
17272,17 Jan 224.00 (SPY1720A224-O),2.04,2.08,507,60,224.0,0.0953898649974
17277,17 Jan 225.00 (SPY1720A225),1.62,1.66,5640,60,225.0,0.09243508395
17279,17 Jan 225.00 (SPY1720A225-3),1.62,1.66,206,60,225.0,0.09243508395
17284,17 Jan 225.00 (SPY1720A225-E),1.61,1.68,138,60,225.0,0.0925927814526
17286,17 Jan 225.00 (SPY1720A225-I),1.62,1.67,614,60,225.0,0.0925927814526
17291,17 Jan 225.00 (SPY1720A225-O),1.62,1.66,869,60,225.0,0.09243508395
17293,17 Jan 225.00 (SPY1720A225-P),1.62,1.66,156,60,225.0,0.09243508395
17295,17 Jan 225.00 (SPY1720A225-X),1.61,1.66,3062,60,225.0,0.0922773182682
17297,17 Jan 225.00 (SPY1720A225-Y),0.0,5.00,329,60,225.0,0.118810454557
17298,17 Jan 226.00 (SPY1720A226),1.27,1.29,3241,60,226.0,0.0897303609161
17304,17 Jan 226.00 (SPY1720A226-E),1.25,1.30,1967,60,226.0,0.089560073155
17305,17 Jan 226.00 (SPY1720A226-I),1.26,1.30,323,60,226.0,0.0897303609161
17308,17 Jan 226.00 (SPY1720A226-O),1.26,1.30,355,60,226.0,0.0897303609161
17309,17 Jan 226.00 (SPY1720A226-P),1.26,1.30,105,60,226.0,0.0897303609161
17311,17 Jan 226.00 (SPY1720A226-X),1.25,1.31,243,60,226.0,0.0897303609161
17313,17 Jan 227.00 (SPY1720A227),0.97,1.00,302,60,227.0,0.0875180162544
17326,17 Jan 227.00 (SPY1720A227-X),0.96,1.01,141,60,227.0,0.0875180162544
17328,17 Jan 228.00 (SPY1720A228),0.73,0.76,1641,60,228.0,0.0856057445489
17334,17 Jan 228.00 (SPY1720A228-E),0.72,0.76,757,60,228.0,0.0853937202061
17335,17 Jan 228.00 (SPY1720A228-I),0.73,0.76,109,60,228.0,0.0856057445489
17338,17 Jan 228.00 (SPY1720A228-O),0.73,0.76,219,60,228.0,0.0856057445489
17339,17 Jan 228.00 (SPY1720A228-P),0.73,0.76,115,60,228.0,0.0856057445489
17341,17 Jan 228.00 (SPY1720A228-X),0.72,0.76,216,60,228.0,0.0853937202061
17343,17 Jan 229.00 (SPY1720A229),0.55,0.57,181,60,229.0,0.0842598970167
17358,17 Jan 230.00 (SPY1720A230),0.42,0.43,3274,60,230.0,0.0837058409351
17360,17 Jan 230.00 (SPY1720A230-3),0.42,0.45,214,60,230.0,0.0842703123255
17361,17 Jan 230.00 (SPY1720A230-4),0.41,0.44,160,60,230.0,0.0837058409351
17363,17 Jan 230.00 (SPY1720A230-A),0.40,0.44,118,60,230.0,0.0834215305278
17365,17 Jan 230.00 (SPY1720A230-E),0.41,0.44,213,60,230.0,0.0837058409351
17367,17 Jan 230.00 (SPY1720A230-I),0.41,0.43,940,60,230.0,0.0834215305278
17371,17 Jan 230.00 (SPY1720A230-O),0.42,0.44,324,60,230.0,0.0839887590701
17373,17 Jan 230.00 (SPY1720A230-P),0.42,0.44,227,60,230.0,0.0839887590701
17375,17 Jan 230.00 (SPY1720A230-X),0.41,0.44,651,60,230.0,0.0837058409351
17377,17 Jan 230.00 (SPY1720A230-Y),0.0,5.00,104,60,230.0,0.165197671457
17378,17 Jan 231.00 (SPY1720A231),0.32,0.34,209,60,231.0,0.0840000369682
17385,17 Jan 231.00 (SPY1720A231-I),0.32,0.34,156,60,231.0,0.0840000369682
