,Calls,Bid,Ask,Vol,Expiration,Strike,Call IV
9048,16 Nov 218.50 (SPY1625K218.5-8),0.85,0.89,48,15,218.5,0.143219637632
9049,16 Nov 218.50 (SPY1625K218.5-A),0.85,0.91,48,15,218.5,0.143958850234
9051,16 Nov 218.50 (SPY1625K218.5-E),0.84,0.90,3,15,218.5,0.143219637632
9052,16 Nov 218.50 (SPY1625K218.5-I),0.86,0.89,15,15,218.5,0.143589487609
9060,16 Nov 219.00 (SPY1625K219),0.69,0.72,425,15,219.0,0.13886608181
9062,16 Nov 219.00 (SPY1625K219-4),0.69,0.73,20,15,219.0,0.139266073026
9063,16 Nov 219.00 (SPY1625K219-8),0.69,0.72,261,15,219.0,0.13886608181
9065,16 Nov 219.00 (SPY1625K219-B),0.69,0.84,5,15,219.0,0.14361722718
9066,16 Nov 219.00 (SPY1625K219-E),0.68,0.74,13,15,219.0,0.139266073026
9068,16 Nov 219.00 (SPY1625K219-J),0.69,0.76,10,15,219.0,0.140461470569
9070,16 Nov 219.00 (SPY1625K219-O),0.69,0.74,33,15,219.0,0.139665295261
9071,16 Nov 219.00 (SPY1625K219-P),0.67,0.75,7,15,219.0,0.139266073026
9072,16 Nov 219.00 (SPY1625K219-S),0.69,0.72,40,15,219.0,0.13886608181
9073,16 Nov 219.00 (SPY1625K219-X),0.69,0.74,5,15,219.0,0.139665295261
9074,16 Nov 219.00 (SPY1625K219-Y),0.69,0.74,30,15,219.0,0.139665295261
9075,16 Nov 219.50 (SPY1625K219.5),0.56,0.58,19,15,219.5,0.135421374055
9078,16 Nov 219.50 (SPY1625K219.5-8),0.55,0.58,5,15,219.5,0.134982831003
9081,16 Nov 219.50 (SPY1625K219.5-E),0.54,0.60,4,15,219.5,0.135421374055
9087,16 Nov 219.50 (SPY1625K219.5-S),0.56,0.58,10,15,219.5,0.135421374055
9090,16 Nov 220.00 (SPY1625K220),0.45,0.46,344,15,220.0,0.132226471705
9091,16 Nov 220.00 (SPY1625K220-3),0.45,0.66,10,15,220.0,0.141604744958
9092,16 Nov 220.00 (SPY1625K220-4),0.45,0.47,33,15,220.0,0.132711383596
9093,16 Nov 220.00 (SPY1625K220-8),0.44,0.47,91,15,220.0,0.132226471705
9094,16 Nov 220.00 (SPY1625K220-A),0.44,0.49,20,15,220.0,0.133194427492
9095,16 Nov 220.00 (SPY1625K220-B),0.37,0.55,50,15,220.0,0.132711383596
9096,16 Nov 220.00 (SPY1625K220-E),0.43,0.49,44,15,220.0,0.132711383596
9097,16 Nov 220.00 (SPY1625K220-I),0.45,0.47,20,15,220.0,0.132711383596
9100,16 Nov 220.00 (SPY1625K220-O),0.45,0.47,17,15,220.0,0.132711383596
9102,16 Nov 220.00 (SPY1625K220-S),0.45,0.46,20,15,220.0,0.132226471705
9103,16 Nov 220.00 (SPY1625K220-X),0.44,0.48,35,15,220.0,0.132711383596
9105,16 Nov 220.50 (SPY1625K220.5),0.35,0.36,45,15,220.5,0.12888961081
9107,16 Nov 220.50 (SPY1625K220.5-4),0.35,0.37,20,15,220.5,0.129437335367
9108,16 Nov 220.50 (SPY1625K220.5-8),0.35,0.37,3,15,220.5,0.129437335367
9110,16 Nov 220.50 (SPY1625K220.5-B),0.35,0.58,10,15,220.5,0.140337673579
9117,16 Nov 220.50 (SPY1625K220.5-S),0.35,0.36,10,15,220.5,0.12888961081
9120,16 Nov 221.00 (SPY1625K221),0.27,0.30,739,15,221.0,0.127329087757
9121,16 Nov 221.00 (SPY1625K221-3),0.27,0.30,13,15,221.0,0.127329087757
9122,16 Nov 221.00 (SPY1625K221-4),0.27,0.30,30,15,221.0,0.127329087757
9123,16 Nov 221.00 (SPY1625K221-8),0.27,0.30,50,15,221.0,0.127329087757
9124,16 Nov 221.00 (SPY1625K221-A),0.27,0.32,10,15,221.0,0.128559333774
9126,16 Nov 221.00 (SPY1625K221-E),0.26,0.31,73,15,221.0,0.127329087757
9127,16 Nov 221.00 (SPY1625K221-I),0.27,0.30,330,15,221.0,0.127329087757
9131,16 Nov 221.00 (SPY1625K221-P),0.27,0.30,40,15,221.0,0.127329087757
9132,16 Nov 221.00 (SPY1625K221-S),0.27,0.30,68,15,221.0,0.127329087757
9133,16 Nov 221.00 (SPY1625K221-X),0.27,0.30,95,15,221.0,0.127329087757
9134,16 Nov 221.00 (SPY1625K221-Y),0.27,0.30,30,15,221.0,0.127329087757
9135,16 Nov 221.50 (SPY1625K221.5),0.21,0.22,11,15,221.5,0.124212177279
9138,16 Nov 221.50 (SPY1625K221.5-8),0.21,0.25,11,15,221.5,0.126353670421
9150,16 Nov 222.00 (SPY1625K222),0.17,0.18,234,15,222.0,0.123956952468
9153,16 Nov 222.00 (SPY1625K222-8),0.16,0.18,22,15,222.0,0.123125111824
9157,16 Nov 222.00 (SPY1625K222-I),0.17,0.18,150,15,222.0,0.123956952468
9163,16 Nov 222.00 (SPY1625K222-X),0.16,0.18,60,15,222.0,0.123125111824
9165,16 Nov 222.50 (SPY1625K222.5),0.13,0.14,8,15,222.5,0.122464466086
9171,16 Nov 222.50 (SPY1625K222.5-E),0.12,0.16,7,15,222.5,0.123427456287
9195,16 Nov 223.50 (SPY1625K223.5),0.08,0.10,64,15,223.5,0.123083172613
9197,16 Nov 223.50 (SPY1625K223.5-4),0.08,0.10,30,15,223.5,0.123083172613
9198,16 Nov 223.50 (SPY1625K223.5-8),0.08,0.10,3,15,223.5,0.123083172613
9206,16 Nov 223.50 (SPY1625K223.5-P),0.07,0.10,30,15,223.5,0.121772544332
9210,16 Nov 224.00 (SPY1625K224),0.06,0.08,6,15,224.0,0.12247782853
9213,16 Nov 224.00 (SPY1625K224-8),0.06,0.09,6,15,224.0,0.123983296187
9225,16 Nov 224.50 (SPY1625K224.5),0.05,0.07,38,15,224.5,0.1240560409
9231,16 Nov 224.50 (SPY1625K224.5-E),0.04,0.07,7,15,224.5,0.122275054475
9236,16 Nov 224.50 (SPY1625K224.5-P),0.04,0.07,30,15,224.5,0.122275054475
9240,16 Nov 225.00 (SPY1625K225),0.04,0.06,61,15,225.0,0.12504401102
9242,16 Nov 225.00 (SPY1625K225-4),0.04,0.06,5,15,225.0,0.12504401102
9243,16 Nov 225.00 (SPY1625K225-8),0.04,0.06,5,15,225.0,0.12504401102
9245,16 Nov 225.00 (SPY1625K225-B),0.01,0.10,20,15,225.0,0.126980609202
9251,16 Nov 225.00 (SPY1625K225-P),0.04,0.06,3,15,225.0,0.12504401102
9253,16 Nov 225.00 (SPY1625K225-X),0.04,0.06,26,15,225.0,0.12504401102
9270,16 Nov 226.00 (SPY1625K226),0.03,0.05,140,15,226.0,0.129736648053
9276,16 Nov 226.00 (SPY1625K226-E),0.02,0.05,60,15,226.0,0.127207326091
9281,16 Nov 226.00 (SPY1625K226-P),0.03,0.05,40,15,226.0,0.129736648053
9283,16 Nov 226.00 (SPY1625K226-X),0.03,0.05,40,15,226.0,0.129736648053
9360,16 Nov 229.00 (SPY1625K229),0.01,0.03,6,15,229.0,0.142121321193
9366,16 Nov 229.00 (SPY1625K229-E),0.01,0.04,6,15,229.0,0.146229845557
9615,16 Nov 193.00 (SPY1630K193),21.56,21.77,5,15,193.0,0.383932776878
9622,16 Nov 193.00 (SPY1630K193-I),21.55,21.81,5,15,193.0,0.386124784587
9675,16 Nov 197.00 (SPY1630K197),17.75,17.94,10,15,197.0,0.347976207489
9688,16 Nov 197.00 (SPY1630K197-X),17.75,17.98,10,15,197.0,0.350363842598
9930,16 Nov 207.00 (SPY1630K207),8.71,8.85,11,15,207.0,0.26069572065
9936,16 Nov 207.00 (SPY1630K207-E),8.71,8.90,10,15,207.0,0.262484427659
9960,16 Nov 208.00 (SPY1630K208),7.95,8.02,35,15,208.0,0.254969527298
9962,16 Nov 208.00 (SPY1630K208-4),7.94,8.01,10,15,208.0,0.254287093457
9966,16 Nov 208.00 (SPY1630K208-E),7.94,8.04,20,15,208.0,0.255310537573
9971,16 Nov 208.00 (SPY1630K208-P),7.95,8.06,5,15,208.0,0.256332749753
9990,16 Nov 209.00 (SPY1630K209),7.12,7.20,3,15,209.0,0.245717948676
10005,16 Nov 209.50 (SPY1630K209.5),6.72,6.80,10,15,209.5,0.241370569083
10012,16 Nov 209.50 (SPY1630K209.5-I),6.71,6.79,9,15,209.5,0.240728367563
10020,16 Nov 210.00 (SPY1630K210),6.32,6.40,49,15,210.0,0.236635596556
10022,16 Nov 210.00 (SPY1630K210-4),6.31,6.39,25,15,210.0,0.23600497563
10031,16 Nov 210.00 (SPY1630K210-P),6.32,6.43,12,15,210.0,0.237581044603
10032,16 Nov 210.00 (SPY1630K210-S),6.31,6.39,10,15,210.0,0.23600497563
10035,16 Nov 210.50 (SPY1630K210.5),5.92,6.00,8,15,210.5,0.231505551748
10041,16 Nov 210.50 (SPY1630K210.5-E),5.91,6.00,8,15,210.5,0.23119553375
10050,16 Nov 211.00 (SPY1630K211),5.53,5.61,25,15,211.0,0.22657944141
10052,16 Nov 211.00 (SPY1630K211-4),5.53,5.61,4,15,211.0,0.22657944141
10062,16 Nov 211.00 (SPY1630K211-S),5.53,5.61,10,15,211.0,0.22657944141
10064,16 Nov 211.00 (SPY1630K211-Y),5.53,5.61,10,15,211.0,0.22657944141
10080,16 Nov 212.00 (SPY1630K212),4.78,4.86,50,15,212.0,0.217173659348
10084,16 Nov 212.00 (SPY1630K212-A),4.78,4.88,5,15,212.0,0.217767812239
10087,16 Nov 212.00 (SPY1630K212-I),4.78,4.85,4,15,212.0,0.216876555669
10090,16 Nov 212.00 (SPY1630K212-O),4.78,4.86,13,15,212.0,0.217173659348
10091,16 Nov 212.00 (SPY1630K212-P),4.78,4.89,24,15,212.0,0.218064861607
10093,16 Nov 212.00 (SPY1630K212-X),4.78,4.85,3,15,212.0,0.216876555669
10095,16 Nov 212.50 (SPY1630K212.5),4.42,4.49,64,15,212.5,0.212319838172
10097,16 Nov 212.50 (SPY1630K212.5-4),4.41,4.49,58,15,212.5,0.212025856064
10102,16 Nov 212.50 (SPY1630K212.5-I),4.42,4.49,3,15,212.5,0.212319838172
10110,16 Nov 213.00 (SPY1630K213),4.06,4.13,138,15,213.0,0.207222216354
10112,16 Nov 213.00 (SPY1630K213-4),4.05,4.13,10,15,213.0,0.206930664681
10117,16 Nov 213.00 (SPY1630K213-I),4.05,4.13,23,15,213.0,0.206930664681
10118,16 Nov 213.00 (SPY1630K213-J),4.06,4.19,60,15,213.0,0.208971425129
10120,16 Nov 213.00 (SPY1630K213-O),4.06,4.13,27,15,213.0,0.207222216354
10121,16 Nov 213.00 (SPY1630K213-P),4.06,4.14,10,15,213.0,0.20751376317
10123,16 Nov 213.00 (SPY1630K213-X),4.05,4.13,4,15,213.0,0.206930664681
10124,16 Nov 213.00 (SPY1630K213-Y),4.05,4.13,4,15,213.0,0.206930664681
10125,16 Nov 213.50 (SPY1630K213.5),3.71,3.78,28,15,213.5,0.202133947676
10135,16 Nov 213.50 (SPY1630K213.5-O),3.71,3.79,24,15,213.5,0.202423829254
10140,16 Nov 214.00 (SPY1630K214),3.37,3.44,574,15,214.0,0.197009416824
10141,16 Nov 214.00 (SPY1630K214-3),3.37,3.49,65,15,214.0,0.198454819407
10142,16 Nov 214.00 (SPY1630K214-4),3.38,3.45,189,15,214.0,0.197587577349
10143,16 Nov 214.00 (SPY1630K214-8),3.37,3.49,5,15,214.0,0.198454819407
10144,16 Nov 214.00 (SPY1630K214-A),3.37,3.47,81,15,214.0,0.197876657865
10146,16 Nov 214.00 (SPY1630K214-E),3.37,3.44,44,15,214.0,0.197009416824
10147,16 Nov 214.00 (SPY1630K214-I),3.37,3.44,158,15,214.0,0.197009416824
10150,16 Nov 214.00 (SPY1630K214-O),3.38,3.45,12,15,214.0,0.197587577349
10151,16 Nov 214.00 (SPY1630K214-P),3.37,3.47,13,15,214.0,0.197876657865
10154,16 Nov 214.00 (SPY1630K214-Y),3.37,3.44,6,15,214.0,0.197009416824
10155,16 Nov 214.50 (SPY1630K214.5),3.05,3.12,125,15,214.5,0.192378637678
10157,16 Nov 214.50 (SPY1630K214.5-4),3.05,3.12,17,15,214.5,0.192378637678
10158,16 Nov 214.50 (SPY1630K214.5-8),3.05,3.14,30,15,214.5,0.19295717501
10162,16 Nov 214.50 (SPY1630K214.5-I),3.05,3.12,6,15,214.5,0.192378637678
10165,16 Nov 214.50 (SPY1630K214.5-O),3.05,3.11,9,15,214.5,0.192089366872
10166,16 Nov 214.50 (SPY1630K214.5-P),3.05,3.14,3,15,214.5,0.19295717501
10167,16 Nov 214.50 (SPY1630K214.5-S),3.05,3.12,30,15,214.5,0.192378637678
10169,16 Nov 214.50 (SPY1630K214.5-Y),3.05,3.12,30,15,214.5,0.192378637678
10170,16 Nov 215.00 (SPY1630K215),2.74,2.81,479,15,215.0,0.187615290324
10172,16 Nov 215.00 (SPY1630K215-4),2.73,2.80,14,15,215.0,0.187034071873
10173,16 Nov 215.00 (SPY1630K215-8),2.73,2.85,190,15,215.0,0.18848706797
10176,16 Nov 215.00 (SPY1630K215-E),2.73,2.80,72,15,215.0,0.187034071873
10177,16 Nov 215.00 (SPY1630K215-I),2.74,2.81,52,15,215.0,0.187615290324
10180,16 Nov 215.00 (SPY1630K215-O),2.74,2.81,69,15,215.0,0.187615290324
10181,16 Nov 215.00 (SPY1630K215-P),2.73,2.83,38,15,215.0,0.187905889511
10182,16 Nov 215.00 (SPY1630K215-S),2.74,2.81,4,15,215.0,0.187615290324
10183,16 Nov 215.00 (SPY1630K215-X),2.73,2.81,17,15,215.0,0.187324684455
10184,16 Nov 215.00 (SPY1630K215-Y),2.74,2.81,22,15,215.0,0.187615290324
10185,16 Nov 215.50 (SPY1630K215.5),2.43,2.50,92,15,215.5,0.182080769238
10187,16 Nov 215.50 (SPY1630K215.5-4),2.43,2.50,14,15,215.5,0.182080769238
10188,16 Nov 215.50 (SPY1630K215.5-8),2.43,2.54,73,15,215.5,0.183253874411
10195,16 Nov 215.50 (SPY1630K215.5-O),2.43,2.50,5,15,215.5,0.182080769238
10200,16 Nov 216.00 (SPY1630K216),2.15,2.21,238,15,216.0,0.177176959423
10201,16 Nov 216.00 (SPY1630K216-3),2.15,2.26,30,15,216.0,0.178664548967
10203,16 Nov 216.00 (SPY1630K216-8),2.15,2.23,40,15,216.0,0.177772094719
10205,16 Nov 216.00 (SPY1630K216-B),2.15,2.27,60,15,216.0,0.178961968092
10206,16 Nov 216.00 (SPY1630K216-E),2.15,2.21,3,15,216.0,0.177176959423
10207,16 Nov 216.00 (SPY1630K216-I),2.15,2.21,68,15,216.0,0.177176959423
10210,16 Nov 216.00 (SPY1630K216-O),2.15,2.21,14,15,216.0,0.177176959423
10211,16 Nov 216.00 (SPY1630K216-P),2.15,2.24,11,15,216.0,0.178069612453
10213,16 Nov 216.00 (SPY1630K216-X),2.15,2.21,11,15,216.0,0.177176959423
10215,16 Nov 216.50 (SPY1630K216.5),1.88,1.94,91,15,216.5,0.172267964986
10218,16 Nov 216.50 (SPY1630K216.5-8),1.88,1.96,68,15,216.5,0.172875477296
10222,16 Nov 216.50 (SPY1630K216.5-I),1.88,1.94,4,15,216.5,0.172267964986
10227,16 Nov 216.50 (SPY1630K216.5-S),1.88,1.94,18,15,216.5,0.172267964986
10230,16 Nov 217.00 (SPY1630K217),1.63,1.69,98,15,217.0,0.167607084035
10232,16 Nov 217.00 (SPY1630K217-4),1.63,1.69,22,15,217.0,0.167607084035
10233,16 Nov 217.00 (SPY1630K217-8),1.63,1.71,49,15,217.0,0.168231486349
10236,16 Nov 217.00 (SPY1630K217-E),1.63,1.69,20,15,217.0,0.167607084035
10240,16 Nov 217.00 (SPY1630K217-O),1.63,1.68,5,15,217.0,0.167294736319
10245,16 Nov 217.50 (SPY1630K217.5),1.40,1.46,82,15,217.5,0.163161813598
10248,16 Nov 217.50 (SPY1630K217.5-8),1.40,1.47,55,15,217.5,0.163485243597
10251,16 Nov 217.50 (SPY1630K217.5-E),1.40,1.47,27,15,217.5,0.163485243597
10260,16 Nov 218.00 (SPY1630K218),1.19,1.24,312,15,218.0,0.158570491328
10262,16 Nov 218.00 (SPY1630K218-4),1.19,1.24,31,15,218.0,0.158570491328
10263,16 Nov 218.00 (SPY1630K218-8),1.19,1.26,169,15,218.0,0.159246536015
10267,16 Nov 218.00 (SPY1630K218-I),1.19,1.24,20,15,218.0,0.158570491328
10270,16 Nov 218.00 (SPY1630K218-O),1.19,1.23,4,15,218.0,0.158232109889
10271,16 Nov 218.00 (SPY1630K218-P),1.19,1.27,57,15,218.0,0.159584202977
10273,16 Nov 218.00 (SPY1630K218-X),1.19,1.24,31,15,218.0,0.158570491328
10275,16 Nov 218.50 (SPY1630K218.5),1.00,1.05,116,15,218.5,0.154478717354
10277,16 Nov 218.50 (SPY1630K218.5-4),1.00,1.05,4,15,218.5,0.154478717354
10278,16 Nov 218.50 (SPY1630K218.5-8),1.00,1.05,30,15,218.5,0.154478717354
10282,16 Nov 218.50 (SPY1630K218.5-I),1.00,1.05,15,15,218.5,0.154478717354
10286,16 Nov 218.50 (SPY1630K218.5-P),1.00,1.08,4,15,218.5,0.155547946691
10287,16 Nov 218.50 (SPY1630K218.5-S),1.00,1.05,30,15,218.5,0.154478717354
10288,16 Nov 218.50 (SPY1630K218.5-X),0.99,1.05,3,15,218.5,0.154121581915
10289,16 Nov 218.50 (SPY1630K218.5-Y),1.00,1.05,30,15,218.5,0.154478717354
10290,16 Nov 219.00 (SPY1630K219),0.83,0.88,160,15,219.0,0.150565543592
10293,16 Nov 219.00 (SPY1630K219-8),0.82,0.88,70,15,219.0,0.150184556376
10296,16 Nov 219.00 (SPY1630K219-E),0.82,0.87,30,15,219.0,0.149803011049
10297,16 Nov 219.00 (SPY1630K219-I),0.83,0.88,30,15,219.0,0.150565543592
10302,16 Nov 219.00 (SPY1630K219-S),0.82,0.87,30,15,219.0,0.149803011049
10305,16 Nov 219.50 (SPY1630K219.5),0.68,0.72,64,15,219.5,0.146444855856
10308,16 Nov 219.50 (SPY1630K219.5-8),0.68,0.76,31,15,219.5,0.148084591273
10317,16 Nov 219.50 (SPY1630K219.5-S),0.68,0.75,30,15,219.5,0.147675891415
10318,16 Nov 219.50 (SPY1630K219.5-X),0.68,0.72,3,15,219.5,0.146444855856
10320,16 Nov 220.00 (SPY1630K220),0.55,0.60,810,15,220.0,0.143409334668
10322,16 Nov 220.00 (SPY1630K220-4),0.55,0.60,167,15,220.0,0.143409334668
10323,16 Nov 220.00 (SPY1630K220-8),0.55,0.60,104,15,220.0,0.143409334668
10326,16 Nov 220.00 (SPY1630K220-E),0.55,0.60,259,15,220.0,0.143409334668
10327,16 Nov 220.00 (SPY1630K220-I),0.55,0.59,6,15,220.0,0.14296014351
10330,16 Nov 220.00 (SPY1630K220-O),0.55,0.60,8,15,220.0,0.143409334668
10333,16 Nov 220.00 (SPY1630K220-X),0.55,0.60,258,15,220.0,0.143409334668
10334,16 Nov 220.00 (SPY1630K220-Y),0.55,0.60,5,15,220.0,0.143409334668
10335,16 Nov 220.50 (SPY1630K220.5),0.45,0.49,10,15,220.5,0.140832306912
10341,16 Nov 220.50 (SPY1630K220.5-E),0.44,0.49,10,15,220.5,0.140337673579
10350,16 Nov 221.00 (SPY1630K221),0.36,0.39,85,15,221.0,0.137835664167
10353,16 Nov 221.00 (SPY1630K221-8),0.36,0.42,15,15,221.0,0.139481260484
10356,16 Nov 221.00 (SPY1630K221-E),0.35,0.40,36,15,221.0,0.137835664167
10363,16 Nov 221.00 (SPY1630K221-X),0.36,0.40,34,15,221.0,0.138387056601
10365,16 Nov 221.50 (SPY1630K221.5),0.28,0.32,63,15,221.5,0.135598296992
10369,16 Nov 221.50 (SPY1630K221.5-A),0.28,0.32,15,15,221.5,0.135598296992
10371,16 Nov 221.50 (SPY1630K221.5-E),0.28,0.32,25,15,221.5,0.135598296992
10376,16 Nov 221.50 (SPY1630K221.5-P),0.28,0.34,5,15,221.5,0.136837000227
10378,16 Nov 221.50 (SPY1630K221.5-X),0.28,0.32,8,15,221.5,0.135598296992
10379,16 Nov 221.50 (SPY1630K221.5-Y),0.28,0.32,10,15,221.5,0.135598296992
10380,16 Nov 222.00 (SPY1630K222),0.23,0.26,779,15,222.0,0.134573199
10382,16 Nov 222.00 (SPY1630K222-4),0.23,0.26,35,15,222.0,0.134573199
10386,16 Nov 222.00 (SPY1630K222-E),0.22,0.26,36,15,222.0,0.13386739873
10387,16 Nov 222.00 (SPY1630K222-I),0.23,0.26,350,15,222.0,0.134573199
10393,16 Nov 222.00 (SPY1630K222-X),0.23,0.26,354,15,222.0,0.134573199
10395,16 Nov 222.50 (SPY1630K222.5),0.18,0.21,52,15,222.5,0.133028789638
10399,16 Nov 222.50 (SPY1630K222.5-A),0.18,0.21,15,15,222.5,0.133028789638
10401,16 Nov 222.50 (SPY1630K222.5-E),0.17,0.21,15,15,222.5,0.132217930506
10406,16 Nov 222.50 (SPY1630K222.5-P),0.18,0.23,5,15,222.5,0.134620348508
10408,16 Nov 222.50 (SPY1630K222.5-X),0.18,0.21,5,15,222.5,0.133028789638
10409,16 Nov 222.50 (SPY1630K222.5-Y),0.18,0.21,12,15,222.5,0.133028789638
10410,16 Nov 223.00 (SPY1630K223),0.14,0.17,5,15,223.0,0.131810734012
10423,16 Nov 223.00 (SPY1630K223-X),0.14,0.17,5,15,223.0,0.131810734012
10470,16 Nov 225.00 (SPY1630K225),0.07,0.09,79,15,225.0,0.135327801569
10472,16 Nov 225.00 (SPY1630K225-4),0.06,0.09,23,15,225.0,0.133800038913
10475,16 Nov 225.00 (SPY1630K225-B),0.06,0.15,7,15,225.0,0.14223164214
10477,16 Nov 225.00 (SPY1630K225-I),0.07,0.09,15,15,225.0,0.135327801569
10484,16 Nov 225.00 (SPY1630K225-Y),0.07,0.09,32,15,225.0,0.135327801569
10485,16 Nov 225.50 (SPY1630K225.5),0.06,0.08,3,15,225.5,0.137017028766
10905,16 Dec 200.00 (SPY1602L200),15.00,15.19,191,46,200.0,0.204455849186
10908,16 Dec 200.00 (SPY1602L200-8),15.00,15.19,190,46,200.0,0.204455849186
10965,16 Dec 202.00 (SPY1602L202),13.18,13.35,5,46,202.0,0.192591461181
10972,16 Dec 202.00 (SPY1602L202-I),13.18,13.34,5,46,202.0,0.192353293132
11115,16 Dec 207.00 (SPY1602L207),8.83,8.98,252,46,207.0,0.16468298232
11119,16 Dec 207.00 (SPY1602L207-A),8.83,8.96,80,46,207.0,0.164293861027
11120,16 Dec 207.00 (SPY1602L207-B),8.83,8.96,29,46,207.0,0.164293861027
11123,16 Dec 207.00 (SPY1602L207-J),8.83,8.97,67,46,207.0,0.164488455124
11126,16 Dec 207.00 (SPY1602L207-P),8.83,8.96,52,46,207.0,0.164293861027
11127,16 Dec 207.00 (SPY1602L207-S),8.83,8.96,3,46,207.0,0.164293861027
11128,16 Dec 207.00 (SPY1602L207-X),8.83,8.96,20,46,207.0,0.164293861027
11130,16 Dec 207.50 (SPY1602L207.5),8.46,8.53,148,46,207.5,0.162146521192
11132,16 Dec 207.50 (SPY1602L207.5-4),8.44,8.51,61,46,207.5,0.161382507669
11138,16 Dec 207.50 (SPY1602L207.5-J),8.43,8.52,67,46,207.5,0.161382507669
11140,16 Dec 207.50 (SPY1602L207.5-O),8.44,8.51,20,46,207.5,0.161382507669
11145,16 Dec 208.00 (SPY1602L208),8.05,8.11,239,46,208.0,0.159244942321
11152,16 Dec 208.00 (SPY1602L208-I),8.02,8.11,200,46,208.0,0.15868200996
11155,16 Dec 208.00 (SPY1602L208-O),8.02,8.10,24,46,208.0,0.158494266602
11158,16 Dec 208.00 (SPY1602L208-X),8.02,8.09,3,46,208.0,0.158306473286
11159,16 Dec 208.00 (SPY1602L208-Y),8.01,8.10,12,46,208.0,0.158306473286
11160,16 Dec 208.50 (SPY1602L208.5),7.64,7.70,191,46,208.5,0.156354548278
11167,16 Dec 208.50 (SPY1602L208.5-I),7.60,7.70,71,46,208.5,0.155616528998
11171,16 Dec 208.50 (SPY1602L208.5-P),7.62,7.70,120,46,208.5,0.155985622427
11175,16 Dec 209.00 (SPY1602L209),7.24,7.28,26,46,209.0,0.153281311313
11177,16 Dec 209.00 (SPY1602L209-4),7.21,7.29,5,46,209.0,0.152918262569
11182,16 Dec 209.00 (SPY1602L209-I),7.21,7.28,14,46,209.0,0.152736685809
11189,16 Dec 209.00 (SPY1602L209-Y),7.19,7.29,3,46,209.0,0.152555073937
11205,16 Dec 210.00 (SPY1602L210),6.45,6.50,155,46,210.0,0.147800395146
11216,16 Dec 210.00 (SPY1602L210-P),6.42,6.50,150,46,210.0,0.147271994029
11218,16 Dec 210.00 (SPY1602L210-X),6.41,6.48,3,46,210.0,0.146743390317
11235,16 Dec 211.00 (SPY1602L211),5.68,5.72,56,46,211.0,0.141796166008
11241,16 Dec 211.00 (SPY1602L211-E),5.65,5.71,34,46,211.0,0.141109380918
11245,16 Dec 211.00 (SPY1602L211-O),5.65,5.71,10,46,211.0,0.141109380918
11246,16 Dec 211.00 (SPY1602L211-P),5.65,5.73,12,46,211.0,0.141452798581
11250,16 Dec 211.50 (SPY1602L211.5),5.30,5.35,137,46,211.5,0.138868565139
11251,16 Dec 211.50 (SPY1602L211.5-3),5.27,5.33,35,46,211.5,0.1380193404
11252,16 Dec 211.50 (SPY1602L211.5-4),5.26,5.33,22,46,211.5,0.137849469708
11256,16 Dec 211.50 (SPY1602L211.5-E),5.25,5.33,55,46,211.5,0.137679590357
11257,16 Dec 211.50 (SPY1602L211.5-I),5.27,5.33,21,46,211.5,0.1380193404
11260,16 Dec 211.50 (SPY1602L211.5-O),5.27,5.33,3,46,211.5,0.1380193404
11265,16 Dec 212.00 (SPY1602L212),4.93,4.98,81,46,212.0,0.135853661579
11269,16 Dec 212.00 (SPY1602L212-A),4.90,4.96,20,46,212.0,0.135012291666
11272,16 Dec 212.00 (SPY1602L212-I),4.91,4.96,3,46,212.0,0.13518057605
11276,16 Dec 212.00 (SPY1602L212-P),4.90,4.96,50,46,212.0,0.135012291666
11278,16 Dec 212.00 (SPY1602L212-X),4.89,4.96,5,46,212.0,0.134844002039
11280,16 Dec 212.50 (SPY1602L212.5),4.57,4.61,95,46,212.5,0.13273511294
11282,16 Dec 212.50 (SPY1602L212.5-4),4.53,4.61,3,46,212.5,0.132067058128
11283,16 Dec 212.50 (SPY1602L212.5-8),4.53,4.64,30,46,212.5,0.132568103087
11284,16 Dec 212.50 (SPY1602L212.5-A),4.54,4.62,15,46,212.5,0.132401090674
11286,16 Dec 212.50 (SPY1602L212.5-E),4.52,4.61,15,46,212.5,0.131900037973
11294,16 Dec 212.50 (SPY1602L212.5-Y),4.53,4.60,30,46,212.5,0.131900037973
11295,16 Dec 213.00 (SPY1602L213),4.20,4.26,393,46,213.0,0.129494687992
11297,16 Dec 213.00 (SPY1602L213-4),4.18,4.25,86,46,213.0,0.128996388236
11298,16 Dec 213.00 (SPY1602L213-8),4.18,4.27,42,46,213.0,0.129328588848
11299,16 Dec 213.00 (SPY1602L213-A),4.18,4.26,66,46,213.0,0.12916248893
11300,16 Dec 213.00 (SPY1602L213-B),4.18,4.25,29,46,213.0,0.128996388236
11301,16 Dec 213.00 (SPY1602L213-E),4.17,4.25,104,46,213.0,0.128830286763
11302,16 Dec 213.00 (SPY1602L213-I),4.18,4.24,23,46,213.0,0.128830286763
11305,16 Dec 213.00 (SPY1602L213-O),4.19,4.23,28,46,213.0,0.128830286763
11306,16 Dec 213.00 (SPY1602L213-P),4.18,4.24,7,46,213.0,0.128830286763
11308,16 Dec 213.00 (SPY1602L213-X),4.18,4.25,6,46,213.0,0.128996388236
11310,16 Dec 213.50 (SPY1602L213.5),3.85,3.90,269,46,213.5,0.126111628162
