,Puts,Bid,Ask,Vol,Expiration,Strike,Put IV
8310,16 Nov 180.00 (SPY1625W180),0.12,0.13,204,15,180.0,0.41743218427
8316,16 Nov 180.00 (SPY1625W180-E),0.11,0.14,4,15,180.0,0.41743218427
8317,16 Nov 180.00 (SPY1625W180-I),0.12,0.14,133,15,180.0,0.41994935953
8321,16 Nov 180.00 (SPY1625W180-P),0.11,0.14,50,15,180.0,0.41743218427
8322,16 Nov 180.00 (SPY1625W180-S),0.11,0.14,14,15,180.0,0.41743218427
8325,16 Nov 185.00 (SPY1625W185),0.19,0.20,104,15,185.0,0.387621486575
8328,16 Nov 185.00 (SPY1625W185-8),0.17,0.20,79,15,185.0,0.384104504188
8330,16 Nov 185.00 (SPY1625W185-B),0.09,0.29,19,15,185.0,0.385876869502
8333,16 Nov 185.00 (SPY1625W185-J),0.10,0.20,6,15,185.0,0.370797516481
8340,16 Nov 190.00 (SPY1625W190),0.27,0.28,524,15,190.0,0.349494312955
8343,16 Nov 190.00 (SPY1625W190-8),0.25,0.28,44,15,190.0,0.346957218713
8347,16 Nov 190.00 (SPY1625W190-I),0.28,0.29,411,15,190.0,0.351980568479
8350,16 Nov 190.00 (SPY1625W190-O),0.28,0.29,8,15,190.0,0.351980568479
8352,16 Nov 190.00 (SPY1625W190-S),0.27,0.29,30,15,190.0,0.350743600809
8354,16 Nov 190.00 (SPY1625W190-Y),0.27,0.29,30,15,190.0,0.350743600809
8355,16 Nov 195.00 (SPY1625W195),0.43,0.44,64,15,195.0,0.317187843211
8357,16 Nov 195.00 (SPY1625W195-4),0.41,0.44,18,15,195.0,0.315455614623
8359,16 Nov 195.00 (SPY1625W195-A),0.41,0.45,8,15,195.0,0.316324218943
8362,16 Nov 195.00 (SPY1625W195-I),0.43,0.44,3,15,195.0,0.317187843211
8369,16 Nov 195.00 (SPY1625W195-Y),0.42,0.46,30,15,195.0,0.318046584112
8370,16 Nov 196.00 (SPY1625W196),0.47,0.48,823,15,196.0,0.310157938658
8371,16 Nov 196.00 (SPY1625W196-3),0.36,0.48,28,15,196.0,0.301078119706
8377,16 Nov 196.00 (SPY1625W196-I),0.47,0.49,318,15,196.0,0.310957563531
8380,16 Nov 196.00 (SPY1625W196-O),0.47,0.49,318,15,196.0,0.310957563531
8381,16 Nov 196.00 (SPY1625W196-P),0.45,0.49,159,15,196.0,0.309354272462
8385,16 Nov 196.50 (SPY1625W196.5),0.49,0.51,30,15,196.5,0.307159048259
8397,16 Nov 196.50 (SPY1625W196.5-S),0.47,0.51,30,15,196.5,0.305609791081
8400,16 Nov 197.00 (SPY1625W197),0.51,0.53,11,15,197.0,0.303199833962
8406,16 Nov 197.00 (SPY1625W197-E),0.50,0.54,7,15,197.0,0.303199833962
8415,16 Nov 197.50 (SPY1625W197.5),0.54,0.55,403,15,197.5,0.299805886203
8416,16 Nov 197.50 (SPY1625W197.5-3),0.54,0.56,10,15,197.5,0.300523446328
8418,16 Nov 197.50 (SPY1625W197.5-8),0.51,0.56,40,15,197.5,0.298361712081
8425,16 Nov 197.50 (SPY1625W197.5-O),0.54,0.55,281,15,197.5,0.299805886203
8427,16 Nov 197.50 (SPY1625W197.5-S),0.52,0.55,10,15,197.5,0.298361712081
8429,16 Nov 197.50 (SPY1625W197.5-Y),0.53,0.57,60,15,197.5,0.300523446328
8430,16 Nov 198.00 (SPY1625W198),0.56,0.58,92,15,198.0,0.296213778749
8433,16 Nov 198.00 (SPY1625W198-8),0.54,0.58,29,15,198.0,0.294820171866
8435,16 Nov 198.00 (SPY1625W198-B),0.48,0.59,3,15,198.0,0.29128633268
8442,16 Nov 198.00 (SPY1625W198-S),0.54,0.58,10,15,198.0,0.294820171866
8444,16 Nov 198.00 (SPY1625W198-Y),0.56,0.59,49,15,198.0,0.29690648157
8445,16 Nov 198.50 (SPY1625W198.5),0.59,0.61,100,15,198.5,0.293100936529
8448,16 Nov 198.50 (SPY1625W198.5-8),0.57,0.61,49,15,198.5,0.291759658486
8459,16 Nov 198.50 (SPY1625W198.5-Y),0.59,0.62,51,15,198.5,0.293767904188
8460,16 Nov 199.00 (SPY1625W199),0.62,0.64,34,15,199.0,0.289758770563
8461,16 Nov 199.00 (SPY1625W199-3),0.53,0.64,10,15,199.0,0.283868782722
8463,16 Nov 199.00 (SPY1625W199-8),0.60,0.64,3,15,199.0,0.288466004136
8466,16 Nov 199.00 (SPY1625W199-E),0.61,0.65,8,15,199.0,0.289758770563
8467,16 Nov 199.00 (SPY1625W199-I),0.62,0.65,9,15,199.0,0.290401855297
8470,16 Nov 199.00 (SPY1625W199-O),0.62,0.64,4,15,199.0,0.289758770563
8475,16 Nov 199.50 (SPY1625W199.5),0.65,0.67,41,15,199.5,0.28619744077
8480,16 Nov 199.50 (SPY1625W199.5-B),0.56,0.68,40,15,199.5,0.281157567593
8490,16 Nov 200.00 (SPY1625W200),0.69,0.70,407,15,200.0,0.283025552724
8492,16 Nov 200.00 (SPY1625W200-4),0.68,0.71,8,15,200.0,0.283025552724
8493,16 Nov 200.00 (SPY1625W200-8),0.66,0.71,38,15,200.0,0.281823758466
8495,16 Nov 200.00 (SPY1625W200-B),0.54,0.81,22,15,200.0,0.280614743422
8496,16 Nov 200.00 (SPY1625W200-E),0.67,0.72,13,15,200.0,0.283025552724
8500,16 Nov 200.00 (SPY1625W200-O),0.69,0.70,13,15,200.0,0.283025552724
8501,16 Nov 200.00 (SPY1625W200-P),0.68,0.71,30,15,200.0,0.283025552724
8504,16 Nov 200.00 (SPY1625W200-Y),0.68,0.72,280,15,200.0,0.283623797259
8505,16 Nov 200.50 (SPY1625W200.5),0.72,0.75,124,15,200.5,0.280186932883
8508,16 Nov 200.50 (SPY1625W200.5-8),0.70,0.75,40,15,200.5,0.279030785242
8517,16 Nov 200.50 (SPY1625W200.5-S),0.70,0.75,30,15,200.5,0.279030785242
8519,16 Nov 200.50 (SPY1625W200.5-Y),0.71,0.75,54,15,200.5,0.279609647624
8520,16 Nov 201.00 (SPY1625W201),0.76,0.78,55,15,201.0,0.276517374385
8522,16 Nov 201.00 (SPY1625W201-4),0.75,0.79,10,15,201.0,0.276517374385
8525,16 Nov 201.00 (SPY1625W201-B),0.68,0.79,10,15,201.0,0.272582813157
8526,16 Nov 201.00 (SPY1625W201-E),0.74,0.80,9,15,201.0,0.276517374385
8527,16 Nov 201.00 (SPY1625W201-I),0.76,0.78,11,15,201.0,0.276517374385
8533,16 Nov 201.00 (SPY1625W201-X),0.75,0.79,12,15,201.0,0.276517374385
8535,16 Nov 201.50 (SPY1625W201.5),0.80,0.82,8,15,201.5,0.273161403057
8546,16 Nov 201.50 (SPY1625W201.5-P),0.80,0.83,8,15,201.5,0.273698367106
8550,16 Nov 202.00 (SPY1625W202),0.84,0.86,9,15,202.0,0.269552233945
8556,16 Nov 202.00 (SPY1625W202-E),0.82,0.88,4,15,202.0,0.269552233945
8565,16 Nov 202.50 (SPY1625W202.5),0.88,0.90,11,15,202.5,0.265698481124
8567,16 Nov 202.50 (SPY1625W202.5-4),0.87,0.92,10,15,202.5,0.266200575506
8580,16 Nov 203.00 (SPY1625W203),0.93,0.95,189,15,203.0,0.262578827481
8581,16 Nov 203.00 (SPY1625W203-3),0.93,0.95,10,15,203.0,0.262578827481
8591,16 Nov 203.00 (SPY1625W203-P),0.92,0.97,176,15,203.0,0.26306337336
8610,16 Nov 204.00 (SPY1625W204),1.03,1.06,113,15,204.0,0.255919226762
8611,16 Nov 204.00 (SPY1625W204-3),1.03,1.06,34,15,204.0,0.255919226762
8613,16 Nov 204.00 (SPY1625W204-8),1.02,1.06,16,15,204.0,0.255465965974
8614,16 Nov 204.00 (SPY1625W204-A),1.00,1.07,4,15,204.0,0.255012018775
8615,16 Nov 204.00 (SPY1625W204-B),0.99,1.07,4,15,204.0,0.25455737939
8620,16 Nov 204.00 (SPY1625W204-O),1.03,1.07,37,15,204.0,0.256371806839
8622,16 Nov 204.00 (SPY1625W204-S),1.01,1.06,15,15,204.0,0.255012018775
8625,16 Nov 204.50 (SPY1625W204.5),1.08,1.12,15,15,204.5,0.252368541657
8632,16 Nov 204.50 (SPY1625W204.5-I),1.08,1.11,14,15,204.5,0.251929927869
8640,16 Nov 205.00 (SPY1625W205),1.14,1.17,650,15,205.0,0.248521380306
8642,16 Nov 205.00 (SPY1625W205-4),1.13,1.18,25,15,205.0,0.248521380306
8643,16 Nov 205.00 (SPY1625W205-8),1.13,1.18,86,15,205.0,0.248521380306
8644,16 Nov 205.00 (SPY1625W205-A),1.11,1.18,35,15,205.0,0.247670828174
8646,16 Nov 205.00 (SPY1625W205-E),1.12,1.19,206,15,205.0,0.248521380306
8647,16 Nov 205.00 (SPY1625W205-I),1.14,1.17,10,15,205.0,0.248521380306
8648,16 Nov 205.00 (SPY1625W205-J),1.10,1.18,50,15,205.0,0.247244751709
8650,16 Nov 205.00 (SPY1625W205-O),1.14,1.18,168,15,205.0,0.248945864089
8651,16 Nov 205.00 (SPY1625W205-P),1.14,1.17,66,15,205.0,0.248521380306
8653,16 Nov 205.00 (SPY1625W205-X),1.13,1.18,4,15,205.0,0.248521380306
8655,16 Nov 205.50 (SPY1625W205.5),1.20,1.23,57,15,205.5,0.244796130673
8656,16 Nov 205.50 (SPY1625W205.5-3),1.20,1.23,10,15,205.5,0.244796130673
8657,16 Nov 205.50 (SPY1625W205.5-4),1.18,1.24,11,15,205.5,0.244384266076
8659,16 Nov 205.50 (SPY1625W205.5-A),1.18,1.24,4,15,205.5,0.244384266076
8661,16 Nov 205.50 (SPY1625W205.5-E),1.18,1.25,8,15,205.5,0.244796130673
8666,16 Nov 205.50 (SPY1625W205.5-P),1.20,1.24,22,15,205.5,0.245207534624
8670,16 Nov 206.00 (SPY1625W206),1.27,1.30,71,15,206.0,0.241559420008
8672,16 Nov 206.00 (SPY1625W206-4),1.26,1.31,30,15,206.0,0.241559420008
8675,16 Nov 206.00 (SPY1625W206-B),1.23,1.30,10,15,206.0,0.239961614707
8676,16 Nov 206.00 (SPY1625W206-E),1.25,1.31,11,15,206.0,0.241160571577
8682,16 Nov 206.00 (SPY1625W206-S),1.24,1.30,5,15,206.0,0.240361671747
8683,16 Nov 206.00 (SPY1625W206-X),1.26,1.30,13,15,206.0,0.241160571577
8700,16 Nov 207.00 (SPY1625W207),1.41,1.43,395,15,207.0,0.233663244553
8701,16 Nov 207.00 (SPY1625W207-3),1.41,1.43,66,15,207.0,0.233663244553
8703,16 Nov 207.00 (SPY1625W207-8),1.40,1.45,38,15,207.0,0.23403905141
8706,16 Nov 207.00 (SPY1625W207-E),1.39,1.46,262,15,207.0,0.23403905141
8710,16 Nov 207.00 (SPY1625W207-O),1.40,1.43,3,15,207.0,0.233287140355
8712,16 Nov 207.00 (SPY1625W207-S),1.37,1.44,10,15,207.0,0.232534032252
8714,16 Nov 207.00 (SPY1625W207-Y),1.39,1.45,10,15,207.0,0.233663244553
8715,16 Nov 207.50 (SPY1625W207.5),1.48,1.51,46,15,207.5,0.229767232944
8716,16 Nov 207.50 (SPY1625W207.5-3),1.48,1.52,25,15,207.5,0.230132530873
8717,16 Nov 207.50 (SPY1625W207.5-4),1.48,1.54,10,15,207.5,0.230862370714
8727,16 Nov 207.50 (SPY1625W207.5-S),1.49,1.51,9,15,207.5,0.230132530873
8730,16 Nov 208.00 (SPY1625W208),1.56,1.59,295,15,208.0,0.225868825699
8731,16 Nov 208.00 (SPY1625W208-3),1.56,1.59,50,15,208.0,0.225868825699
8732,16 Nov 208.00 (SPY1625W208-4),1.55,1.61,4,15,208.0,0.226224199979
8733,16 Nov 208.00 (SPY1625W208-8),1.56,1.61,68,15,208.0,0.22657936044
8734,16 Nov 208.00 (SPY1625W208-A),1.55,1.61,20,15,208.0,0.226224199979
8736,16 Nov 208.00 (SPY1625W208-E),1.55,1.61,19,15,208.0,0.226224199979
8737,16 Nov 208.00 (SPY1625W208-I),1.56,1.59,42,15,208.0,0.225868825699
8738,16 Nov 208.00 (SPY1625W208-J),1.55,1.61,18,15,208.0,0.226224199979
8740,16 Nov 208.00 (SPY1625W208-O),1.56,1.59,13,15,208.0,0.225868825699
8741,16 Nov 208.00 (SPY1625W208-P),1.56,1.61,11,15,208.0,0.22657936044
8742,16 Nov 208.00 (SPY1625W208-S),1.51,1.59,43,15,208.0,0.224088702094
8744,16 Nov 208.00 (SPY1625W208-Y),1.55,1.61,5,15,208.0,0.226224199979
8745,16 Nov 208.50 (SPY1625W208.5),1.64,1.69,83,15,208.5,0.222287509308
8746,16 Nov 208.50 (SPY1625W208.5-3),1.64,1.69,22,15,208.5,0.222287509308
8748,16 Nov 208.50 (SPY1625W208.5-8),1.64,1.69,46,15,208.5,0.222287509308
8755,16 Nov 208.50 (SPY1625W208.5-O),1.64,1.69,3,15,208.5,0.222287509308
8757,16 Nov 208.50 (SPY1625W208.5-S),1.64,1.69,10,15,208.5,0.222287509308
8760,16 Nov 209.00 (SPY1625W209),1.74,1.77,169,15,209.0,0.218296559998
8761,16 Nov 209.00 (SPY1625W209-3),1.74,1.77,23,15,209.0,0.218296559998
8762,16 Nov 209.00 (SPY1625W209-4),1.73,1.79,3,15,209.0,0.218633774484
8763,16 Nov 209.00 (SPY1625W209-8),1.73,1.78,52,15,209.0,0.218296559998
8764,16 Nov 209.00 (SPY1625W209-A),1.73,1.80,3,15,209.0,0.218970841652
8765,16 Nov 209.00 (SPY1625W209-B),1.73,1.78,3,15,209.0,0.218296559998
8766,16 Nov 209.00 (SPY1625W209-E),1.73,1.79,9,15,209.0,0.218633774484
8768,16 Nov 209.00 (SPY1625W209-J),1.71,1.78,3,15,209.0,0.217621685802
8769,16 Nov 209.00 (SPY1625W209-K),0.82,1.79,3,15,209.0,0.187219064391
8771,16 Nov 209.00 (SPY1625W209-P),1.74,1.80,20,15,209.0,0.219307762309
8772,16 Nov 209.00 (SPY1625W209-S),1.70,1.77,5,15,209.0,0.216946212465
8773,16 Nov 209.00 (SPY1625W209-X),1.72,1.79,35,15,209.0,0.218296559998
8774,16 Nov 209.00 (SPY1625W209-Y),1.72,1.79,8,15,209.0,0.218296559998
8775,16 Nov 209.50 (SPY1625W209.5),1.83,1.86,85,15,209.5,0.213896447363
8776,16 Nov 209.50 (SPY1625W209.5-3),1.83,1.86,7,15,209.5,0.213896447363
8777,16 Nov 209.50 (SPY1625W209.5-4),1.82,1.89,4,15,209.5,0.214554931226
8778,16 Nov 209.50 (SPY1625W209.5-8),1.83,1.88,44,15,209.5,0.214554931226
8782,16 Nov 209.50 (SPY1625W209.5-I),1.82,1.86,7,15,209.5,0.213567023847
8785,16 Nov 209.50 (SPY1625W209.5-O),1.82,1.86,10,15,209.5,0.213567023847
8788,16 Nov 209.50 (SPY1625W209.5-X),1.82,1.88,10,15,209.5,0.214225749606
8790,16 Nov 210.00 (SPY1625W210),1.92,1.96,1099,15,210.0,0.209405488781
8791,16 Nov 210.00 (SPY1625W210-3),1.92,1.96,16,15,210.0,0.209405488781
8792,16 Nov 210.00 (SPY1625W210-4),1.92,1.98,373,15,210.0,0.210049359816
8793,16 Nov 210.00 (SPY1625W210-8),1.92,1.98,35,15,210.0,0.210049359816
8794,16 Nov 210.00 (SPY1625W210-A),1.91,1.99,177,15,210.0,0.210049359816
8795,16 Nov 210.00 (SPY1625W210-B),1.93,2.01,77,15,210.0,0.211335950064
8796,16 Nov 210.00 (SPY1625W210-E),1.91,1.99,142,15,210.0,0.210049359816
8797,16 Nov 210.00 (SPY1625W210-I),1.92,1.96,35,15,210.0,0.209405488781
8798,16 Nov 210.00 (SPY1625W210-J),1.92,1.98,4,15,210.0,0.210049359816
8799,16 Nov 210.00 (SPY1625W210-K),1.06,2.94,21,15,210.0,0.213263014779
8800,16 Nov 210.00 (SPY1625W210-O),1.92,1.96,70,15,210.0,0.209405488781
8801,16 Nov 210.00 (SPY1625W210-P),1.93,1.99,127,15,210.0,0.210692845583
8802,16 Nov 210.00 (SPY1625W210-S),1.91,1.96,5,15,210.0,0.209083407525
8803,16 Nov 210.00 (SPY1625W210-X),1.91,1.98,16,15,210.0,0.209727472709
8805,16 Nov 210.50 (SPY1625W210.5),2.03,2.06,32,15,210.5,0.205110738923
8808,16 Nov 210.50 (SPY1625W210.5-8),2.02,2.09,26,15,210.5,0.205741073006
8812,16 Nov 210.50 (SPY1625W210.5-I),2.02,2.07,5,15,210.5,0.205110738923
8820,16 Nov 211.00 (SPY1625W211),2.14,2.18,181,15,211.0,0.200964350386
8822,16 Nov 211.00 (SPY1625W211-4),2.12,2.18,4,15,211.0,0.200346090123
8823,16 Nov 211.00 (SPY1625W211-8),2.13,2.20,65,15,211.0,0.201273395384
8826,16 Nov 211.00 (SPY1625W211-E),2.12,2.20,31,15,211.0,0.200964350386
8827,16 Nov 211.00 (SPY1625W211-I),2.13,2.18,7,15,211.0,0.200655248727
8830,16 Nov 211.00 (SPY1625W211-O),2.13,2.18,14,15,211.0,0.200655248727
8831,16 Nov 211.00 (SPY1625W211-P),2.12,2.20,25,15,211.0,0.200964350386
8832,16 Nov 211.00 (SPY1625W211-S),2.14,2.18,10,15,211.0,0.200964350386
8833,16 Nov 211.00 (SPY1625W211-X),2.12,2.19,23,15,211.0,0.200655248727
8835,16 Nov 211.50 (SPY1625W211.5),2.25,2.30,54,15,211.5,0.1963132946
8837,16 Nov 211.50 (SPY1625W211.5-4),2.23,2.30,3,15,211.5,0.195705858982
8838,16 Nov 211.50 (SPY1625W211.5-8),2.25,2.30,15,15,211.5,0.1963132946
8842,16 Nov 211.50 (SPY1625W211.5-I),2.24,2.30,6,15,211.5,0.19600959718
8846,16 Nov 211.50 (SPY1625W211.5-P),2.24,2.31,16,15,211.5,0.1963132946
8847,16 Nov 211.50 (SPY1625W211.5-S),2.25,2.30,10,15,211.5,0.1963132946
8848,16 Nov 211.50 (SPY1625W211.5-X),2.24,2.30,3,15,211.5,0.19600959718
8850,16 Nov 212.00 (SPY1625W212),2.37,2.40,388,15,212.0,0.190842518945
8851,16 Nov 212.00 (SPY1625W212-3),2.37,2.45,53,15,212.0,0.19233751143
8852,16 Nov 212.00 (SPY1625W212-4),2.36,2.43,73,15,212.0,0.191440596812
8853,16 Nov 212.00 (SPY1625W212-8),2.37,2.44,68,15,212.0,0.192038566673
8854,16 Nov 212.00 (SPY1625W212-A),2.35,2.45,22,15,212.0,0.191739595177
8856,16 Nov 212.00 (SPY1625W212-E),2.36,2.44,21,15,212.0,0.191739595177
8857,16 Nov 212.00 (SPY1625W212-I),2.37,2.40,43,15,212.0,0.190842518945
8858,16 Nov 212.00 (SPY1625W212-J),2.36,2.44,10,15,212.0,0.191739595177
8860,16 Nov 212.00 (SPY1625W212-O),2.37,2.41,27,15,212.0,0.191141571446
8861,16 Nov 212.00 (SPY1625W212-P),2.36,2.43,49,15,212.0,0.191440596812
8862,16 Nov 212.00 (SPY1625W212-S),2.37,2.41,20,15,212.0,0.191141571446
8865,16 Nov 212.50 (SPY1625W212.5),2.50,2.55,550,15,212.5,0.186605253465
8866,16 Nov 212.50 (SPY1625W212.5-3),2.50,2.55,40,15,212.5,0.186605253465
8867,16 Nov 212.50 (SPY1625W212.5-4),2.48,2.55,62,15,212.5,0.186015000024
8868,16 Nov 212.50 (SPY1625W212.5-8),2.51,2.57,12,15,212.5,0.187490515003
8869,16 Nov 212.50 (SPY1625W212.5-A),2.48,2.57,14,15,212.5,0.186605253465
8870,16 Nov 212.50 (SPY1625W212.5-B),2.49,2.60,25,15,212.5,0.187785570859
8871,16 Nov 212.50 (SPY1625W212.5-E),2.48,2.57,124,15,212.5,0.186605253465
8872,16 Nov 212.50 (SPY1625W212.5-I),2.50,2.55,111,15,212.5,0.186605253465
8875,16 Nov 212.50 (SPY1625W212.5-O),2.50,2.55,78,15,212.5,0.186605253465
8876,16 Nov 212.50 (SPY1625W212.5-P),2.48,2.56,71,15,212.5,0.186310134705
8877,16 Nov 212.50 (SPY1625W212.5-S),2.50,2.55,13,15,212.5,0.186605253465
8880,16 Nov 213.00 (SPY1625W213),2.64,2.67,3427,15,213.0,0.181172367644
8881,16 Nov 213.00 (SPY1625W213-3),2.64,2.72,15,15,213.0,0.182632708672
8882,16 Nov 213.00 (SPY1625W213-4),2.63,2.71,299,15,213.0,0.182048594193
8883,16 Nov 213.00 (SPY1625W213-8),2.65,2.71,1042,15,213.0,0.182632708672
8884,16 Nov 213.00 (SPY1625W213-A),2.61,2.71,410,15,213.0,0.18146445052
8885,16 Nov 213.00 (SPY1625W213-B),2.63,2.74,170,15,213.0,0.182924755054
8886,16 Nov 213.00 (SPY1625W213-E),2.63,2.71,670,15,213.0,0.182048594193
8887,16 Nov 213.00 (SPY1625W213-I),2.64,2.67,79,15,213.0,0.181172367644
8888,16 Nov 213.00 (SPY1625W213-J),2.62,2.71,10,15,213.0,0.181756526024
8890,16 Nov 213.00 (SPY1625W213-O),2.64,2.68,215,15,213.0,0.18146445052
8891,16 Nov 213.00 (SPY1625W213-P),2.62,2.70,19,15,213.0,0.18146445052
8892,16 Nov 213.00 (SPY1625W213-S),2.64,2.68,28,15,213.0,0.18146445052
8893,16 Nov 213.00 (SPY1625W213-X),2.63,2.69,201,15,213.0,0.18146445052
8894,16 Nov 213.00 (SPY1625W213-Y),2.62,2.69,269,15,213.0,0.181172367644
8895,16 Nov 213.50 (SPY1625W213.5),2.79,2.82,1298,15,213.5,0.176261761771
8896,16 Nov 213.50 (SPY1625W213.5-3),2.78,2.87,21,15,213.5,0.177421798787
8897,16 Nov 213.50 (SPY1625W213.5-4),2.79,2.86,5,15,213.5,0.177421798787
8898,16 Nov 213.50 (SPY1625W213.5-8),2.79,2.86,59,15,213.5,0.177421798787
8901,16 Nov 213.50 (SPY1625W213.5-E),2.78,2.85,26,15,213.5,0.176841783927
8902,16 Nov 213.50 (SPY1625W213.5-I),2.79,2.84,655,15,213.5,0.176841783927
8905,16 Nov 213.50 (SPY1625W213.5-O),2.79,2.83,355,15,213.5,0.176551773766
8906,16 Nov 213.50 (SPY1625W213.5-P),2.77,2.85,138,15,213.5,0.176551773766
8907,16 Nov 213.50 (SPY1625W213.5-S),2.79,2.83,10,15,213.5,0.176551773766
8908,16 Nov 213.50 (SPY1625W213.5-X),2.79,2.85,25,15,213.5,0.177131792264
8909,16 Nov 213.50 (SPY1625W213.5-Y),2.76,2.84,3,15,213.5,0.175971747931
8910,16 Nov 214.00 (SPY1625W214),2.96,3.00,775,15,214.0,0.172093894163
8911,16 Nov 214.00 (SPY1625W214-3),2.96,3.00,115,15,214.0,0.172093894163
8912,16 Nov 214.00 (SPY1625W214-4),2.95,3.02,100,15,214.0,0.172382960696
8913,16 Nov 214.00 (SPY1625W214-8),2.95,3.02,113,15,214.0,0.172382960696
8914,16 Nov 214.00 (SPY1625W214-A),2.94,3.02,25,15,214.0,0.172093894163
8915,16 Nov 214.00 (SPY1625W214-B),2.95,3.06,4,15,214.0,0.173539228304
8916,16 Nov 214.00 (SPY1625W214-E),2.94,3.02,27,15,214.0,0.172093894163
8917,16 Nov 214.00 (SPY1625W214-I),2.95,3.00,41,15,214.0,0.171804827778
8920,16 Nov 214.00 (SPY1625W214-O),2.95,3.00,121,15,214.0,0.171804827778
8921,16 Nov 214.00 (SPY1625W214-P),2.94,3.01,201,15,214.0,0.171804827778
8922,16 Nov 214.00 (SPY1625W214-S),2.95,3.00,27,15,214.0,0.171804827778
8925,16 Nov 214.50 (SPY1625W214.5),3.12,3.18,666,15,214.5,0.166872951497
8926,16 Nov 214.50 (SPY1625W214.5-3),3.11,3.22,45,15,214.5,0.167741234286
8927,16 Nov 214.50 (SPY1625W214.5-4),3.10,3.19,34,15,214.5,0.166583519312
8928,16 Nov 214.50 (SPY1625W214.5-8),3.10,3.23,113,15,214.5,0.167741234286
8930,16 Nov 214.50 (SPY1625W214.5-B),3.12,3.26,17,15,214.5,0.169188327152
8931,16 Nov 214.50 (SPY1625W214.5-E),3.11,3.19,102,15,214.5,0.166872951497
8932,16 Nov 214.50 (SPY1625W214.5-I),3.12,3.18,114,15,214.5,0.166872951497
8935,16 Nov 214.50 (SPY1625W214.5-O),3.12,3.18,6,15,214.5,0.166872951497
8936,16 Nov 214.50 (SPY1625W214.5-P),3.11,3.18,212,15,214.5,0.166583519312
8937,16 Nov 214.50 (SPY1625W214.5-S),3.12,3.18,10,15,214.5,0.166872951497
8938,16 Nov 214.50 (SPY1625W214.5-X),3.12,3.19,11,15,214.5,0.167162381379
8940,16 Nov 215.00 (SPY1625W215),3.30,3.35,267,15,215.0,0.161106326706
8941,16 Nov 215.00 (SPY1625W215-3),1.58,3.39,10,15,215.0,0.111934883307
8942,16 Nov 215.00 (SPY1625W215-4),3.29,3.38,38,15,215.0,0.161689058564
8943,16 Nov 215.00 (SPY1625W215-8),3.28,3.41,22,15,215.0,0.162271747994
8945,16 Nov 215.00 (SPY1625W215-B),3.30,3.42,27,15,215.0,0.163145703612
8946,16 Nov 215.00 (SPY1625W215-E),3.29,3.38,26,15,215.0,0.161689058564
8947,16 Nov 215.00 (SPY1625W215-I),3.30,3.35,5,15,215.0,0.161106326706
8950,16 Nov 215.00 (SPY1625W215-O),3.30,3.35,56,15,215.0,0.161106326706
8951,16 Nov 215.00 (SPY1625W215-P),3.30,3.37,18,15,215.0,0.161689058564
8952,16 Nov 215.00 (SPY1625W215-S),3.24,3.37,62,15,215.0,0.159940733792
8954,16 Nov 215.00 (SPY1625W215-Y),3.29,3.37,3,15,215.0,0.161397697968
8955,16 Nov 215.50 (SPY1625W215.5),3.50,3.56,109,15,215.5,0.156172801374
8958,16 Nov 215.50 (SPY1625W215.5-8),3.47,3.61,103,15,215.5,0.156763156598
8966,16 Nov 215.50 (SPY1625W215.5-P),3.50,3.60,3,15,215.5,0.15735340414
8970,16 Nov 216.00 (SPY1625W216),3.70,3.78,295,15,216.0,0.150524554179
8972,16 Nov 216.00 (SPY1625W216-4),3.70,3.79,80,15,216.0,0.150826009522
8973,16 Nov 216.00 (SPY1625W216-8),3.70,3.83,22,15,216.0,0.152031274893
8974,16 Nov 216.00 (SPY1625W216-A),3.69,3.83,8,15,216.0,0.151730041245
8976,16 Nov 216.00 (SPY1625W216-E),3.69,3.79,20,15,216.0,0.150524554179
8977,16 Nov 216.00 (SPY1625W216-I),3.70,3.79,32,15,216.0,0.150826009522
8980,16 Nov 216.00 (SPY1625W216-O),3.70,3.79,17,15,216.0,0.150826009522
8981,16 Nov 216.00 (SPY1625W216-P),3.70,3.81,9,15,216.0,0.1514287527
8982,16 Nov 216.00 (SPY1625W216-S),3.70,3.79,106,15,216.0,0.150826009522
9000,16 Nov 217.00 (SPY1625W217),4.19,4.26,121,15,217.0,0.139677607271
9003,16 Nov 217.00 (SPY1625W217-8),4.18,4.31,8,15,217.0,0.140972479631
9004,16 Nov 217.00 (SPY1625W217-A),4.19,4.32,12,15,217.0,0.1416188507
9005,16 Nov 217.00 (SPY1625W217-B),4.18,4.35,4,15,217.0,0.142264526642
9006,16 Nov 217.00 (SPY1625W217-E),4.17,4.29,60,15,217.0,0.140001595213
9007,16 Nov 217.00 (SPY1625W217-I),4.18,4.27,3,15,217.0,0.139677607271
9010,16 Nov 217.00 (SPY1625W217-O),4.18,4.27,19,15,217.0,0.139677607271
9011,16 Nov 217.00 (SPY1625W217-P),4.18,4.31,4,15,217.0,0.140972479631
9013,16 Nov 217.00 (SPY1625W217-X),4.18,4.26,8,15,217.0,0.139353436997
9015,16 Nov 217.50 (SPY1625W217.5),4.45,4.54,77,15,217.5,0.133971438356
9025,16 Nov 217.50 (SPY1625W217.5-O),4.45,4.55,22,15,217.5,0.134314202836
9029,16 Nov 217.50 (SPY1625W217.5-Y),4.45,4.54,55,15,217.5,0.133971438356
