,Calls,Bid,Ask,Vol,Expiration,Strike,Call IV
2430,16 Dec 111.00 (AAPL1602L111),1.97,2.00,108,47,111.0,0.162176087633
2432,16 Dec 111.00 (AAPL1602L111-4),1.99,2.03,25,47,111.0,0.163790746239
2433,16 Dec 111.00 (AAPL1602L111-8),1.99,2.03,9,47,111.0,0.163790746239
2434,16 Dec 111.00 (AAPL1602L111-A),1.99,2.03,3,47,111.0,0.163790746239
2435,16 Dec 111.00 (AAPL1602L111-B),1.97,2.03,9,47,111.0,0.16314495252
2436,16 Dec 111.00 (AAPL1602L111-E),1.96,2.04,31,47,111.0,0.16314495252
2437,16 Dec 111.00 (AAPL1602L111-I),1.97,2.01,5,47,111.0,0.162499066032
2441,16 Dec 111.00 (AAPL1602L111-P),1.97,2.00,18,47,111.0,0.162176087633
2443,16 Dec 111.00 (AAPL1602L111-X),1.97,2.02,7,47,111.0,0.162822020945
2445,16 Dec 112.00 (AAPL1602L112),1.55,1.58,2156,47,112.0,0.159602581238
2447,16 Dec 112.00 (AAPL1602L112-4),1.55,1.61,357,47,112.0,0.160609921763
2448,16 Dec 112.00 (AAPL1602L112-8),1.54,1.60,5,47,112.0,0.159938448427
2449,16 Dec 112.00 (AAPL1602L112-A),1.55,1.59,92,47,112.0,0.159938448427
2450,16 Dec 112.00 (AAPL1602L112-B),1.53,1.59,262,47,112.0,0.159266626235
2451,16 Dec 112.00 (AAPL1602L112-E),1.52,1.60,210,47,112.0,0.159266626235
2452,16 Dec 112.00 (AAPL1602L112-I),1.53,1.57,317,47,112.0,0.158594450343
2453,16 Dec 112.00 (AAPL1602L112-J),0.30,2.70,50,47,112.0,0.15522808926
2455,16 Dec 112.00 (AAPL1602L112-O),1.53,1.56,162,47,112.0,0.158258228222
2456,16 Dec 112.00 (AAPL1602L112-P),1.55,1.58,420,47,112.0,0.159602581238
2457,16 Dec 112.00 (AAPL1602L112-S),1.53,1.59,4,47,112.0,0.159266626235
2458,16 Dec 112.00 (AAPL1602L112-X),1.55,1.59,215,47,112.0,0.159938448427
2459,16 Dec 112.00 (AAPL1602L112-Y),1.55,1.62,62,47,112.0,0.160945529099
2460,16 Dec 113.00 (AAPL1602L113),1.18,1.21,284,47,113.0,0.156197976146
2462,16 Dec 113.00 (AAPL1602L113-4),1.18,1.24,11,47,113.0,0.157275802898
2463,16 Dec 113.00 (AAPL1602L113-8),1.18,1.24,138,47,113.0,0.157275802898
2465,16 Dec 113.00 (AAPL1602L113-B),1.16,1.22,12,47,113.0,0.155838256722
2466,16 Dec 113.00 (AAPL1602L113-E),1.18,1.24,68,47,113.0,0.157275802898
2467,16 Dec 113.00 (AAPL1602L113-I),1.17,1.20,35,47,113.0,0.155478312338
2471,16 Dec 113.00 (AAPL1602L113-P),1.18,1.21,15,47,113.0,0.156197976146
2473,16 Dec 113.00 (AAPL1602L113-X),1.18,1.22,4,47,113.0,0.156557472445
2475,16 Dec 114.00 (AAPL1602L114),0.87,0.91,89,47,114.0,0.153061795572
2477,16 Dec 114.00 (AAPL1602L114-4),0.86,0.91,16,47,114.0,0.152664460691
2478,16 Dec 114.00 (AAPL1602L114-8),0.87,0.91,9,47,114.0,0.153061795572
2480,16 Dec 114.00 (AAPL1602L114-B),0.86,0.91,7,47,114.0,0.152664460691
2481,16 Dec 114.00 (AAPL1602L114-E),0.87,0.91,38,47,114.0,0.153061795572
2482,16 Dec 114.00 (AAPL1602L114-I),0.87,0.90,11,47,114.0,0.152664460691
2485,16 Dec 114.00 (AAPL1602L114-O),0.87,0.90,3,47,114.0,0.152664460691
2486,16 Dec 114.00 (AAPL1602L114-P),0.87,0.91,5,47,114.0,0.153061795572
2490,16 Dec 115.00 (AAPL1602L115),0.64,0.67,468,47,115.0,0.151031464073
2492,16 Dec 115.00 (AAPL1602L115-4),0.62,0.68,54,47,115.0,0.150579689325
2493,16 Dec 115.00 (AAPL1602L115-8),0.63,0.69,5,47,115.0,0.151482239293
2495,16 Dec 115.00 (AAPL1602L115-B),0.63,0.68,24,47,115.0,0.151031464073
2496,16 Dec 115.00 (AAPL1602L115-E),0.63,0.67,98,47,115.0,0.150579689325
2497,16 Dec 115.00 (AAPL1602L115-I),0.64,0.67,70,47,115.0,0.151031464073
2500,16 Dec 115.00 (AAPL1602L115-O),0.64,0.67,51,47,115.0,0.151031464073
2501,16 Dec 115.00 (AAPL1602L115-P),0.64,0.67,89,47,115.0,0.151031464073
2503,16 Dec 115.00 (AAPL1602L115-X),0.62,0.68,76,47,115.0,0.150579689325
2505,16 Dec 116.00 (AAPL1602L116),0.44,0.49,111,47,116.0,0.148549590835
2507,16 Dec 116.00 (AAPL1602L116-4),0.44,0.49,19,47,116.0,0.148549590835
2511,16 Dec 116.00 (AAPL1602L116-E),0.44,0.49,25,47,116.0,0.148549590835
2512,16 Dec 116.00 (AAPL1602L116-I),0.44,0.49,43,47,116.0,0.148549590835
2516,16 Dec 116.00 (AAPL1602L116-P),0.44,0.49,20,47,116.0,0.148549590835
2520,16 Dec 117.00 (AAPL1602L117),0.30,0.36,187,47,117.0,0.14741495505
2522,16 Dec 117.00 (AAPL1602L117-4),0.30,0.36,37,47,117.0,0.14741495505
2524,16 Dec 117.00 (AAPL1602L117-A),0.30,0.36,50,47,117.0,0.14741495505
2525,16 Dec 117.00 (AAPL1602L117-B),0.30,0.36,13,47,117.0,0.14741495505
2526,16 Dec 117.00 (AAPL1602L117-E),0.30,0.36,33,47,117.0,0.14741495505
2527,16 Dec 117.00 (AAPL1602L117-I),0.30,0.36,30,47,117.0,0.14741495505
2530,16 Dec 117.00 (AAPL1602L117-O),0.30,0.36,3,47,117.0,0.14741495505
2531,16 Dec 117.00 (AAPL1602L117-P),0.30,0.35,10,47,117.0,0.146772160382
2532,16 Dec 117.00 (AAPL1602L117-S),0.30,0.35,11,47,117.0,0.146772160382
2535,16 Dec 118.00 (AAPL1602L118),0.22,0.26,18,47,118.0,0.148085960763
2538,16 Dec 118.00 (AAPL1602L118-8),0.22,0.26,4,47,118.0,0.148085960763
2541,16 Dec 118.00 (AAPL1602L118-E),0.22,0.26,14,47,118.0,0.148085960763
2550,16 Dec 119.00 (AAPL1602L119),0.16,0.20,11,47,119.0,0.150196078449
2553,16 Dec 119.00 (AAPL1602L119-8),0.16,0.20,5,47,119.0,0.150196078449
2556,16 Dec 119.00 (AAPL1602L119-E),0.16,0.20,5,47,119.0,0.150196078449
2565,16 Dec 120.00 (AAPL1602L120),0.11,0.13,185,47,120.0,0.148815912554
2567,16 Dec 120.00 (AAPL1602L120-4),0.11,0.16,90,47,120.0,0.152391588794
2568,16 Dec 120.00 (AAPL1602L120-8),0.11,0.16,8,47,120.0,0.152391588794
2570,16 Dec 120.00 (AAPL1602L120-B),0.11,0.17,5,47,120.0,0.153534752469
2571,16 Dec 120.00 (AAPL1602L120-E),0.11,0.16,5,47,120.0,0.152391588794
2576,16 Dec 120.00 (AAPL1602L120-P),0.11,0.15,70,47,120.0,0.151225121732
2578,16 Dec 120.00 (AAPL1602L120-X),0.11,0.16,5,47,120.0,0.152391588794
2580,16 Dec 121.00 (AAPL1602L121),0.08,0.11,11,47,121.0,0.152817906886
2583,16 Dec 121.00 (AAPL1602L121-8),0.08,0.11,3,47,121.0,0.152817906886
2586,16 Dec 121.00 (AAPL1602L121-E),0.08,0.11,8,47,121.0,0.152817906886
2595,16 Dec 122.00 (AAPL1602L122),0.06,0.10,3,47,122.0,0.158295099499
2598,16 Dec 122.00 (AAPL1602L122-8),0.06,0.10,3,47,122.0,0.158295099499
2610,16 Dec 123.00 (AAPL1602L123),0.04,0.08,21,47,123.0,0.160450838873
2613,16 Dec 123.00 (AAPL1602L123-8),0.04,0.08,13,47,123.0,0.160450838873
2615,16 Dec 123.00 (AAPL1602L123-B),0.04,0.10,5,47,123.0,0.164514678111
2616,16 Dec 123.00 (AAPL1602L123-E),0.04,0.08,3,47,123.0,0.160450838873
2640,16 Dec 125.00 (AAPL1602L125),0.01,0.05,10,47,125.0,0.162109649835
2643,16 Dec 125.00 (AAPL1602L125-8),0.01,0.06,10,47,125.0,0.165561001525
2790,16 Dec 100.00 (AAPL1609L100),10.50,10.65,33,47,100.0,0.261802379897
2792,16 Dec 100.00 (AAPL1609L100-4),10.50,10.65,30,47,100.0,0.261802379897
2801,16 Dec 100.00 (AAPL1609L100-P),10.45,10.60,3,47,100.0,0.25628532052
2865,16 Dec 105.00 (AAPL1609L105),6.10,6.25,10,47,105.0,0.212843055573
2872,16 Dec 105.00 (AAPL1609L105-I),6.10,6.25,3,47,105.0,0.212843055573
2875,16 Dec 105.00 (AAPL1609L105-O),6.10,6.30,7,47,105.0,0.214768613147
2910,16 Dec 108.00 (AAPL1609L108),3.90,4.10,8,47,108.0,0.195583147485
2913,16 Dec 108.00 (AAPL1609L108-8),3.90,4.05,5,47,108.0,0.193932796165
2916,16 Dec 108.00 (AAPL1609L108-E),3.90,4.05,3,47,108.0,0.193932796165
2925,16 Dec 109.00 (AAPL1609L109),3.25,3.40,6,47,109.0,0.187576011043
2940,16 Dec 110.00 (AAPL1609L110),2.79,2.84,37,47,110.0,0.186920841587
2942,16 Dec 110.00 (AAPL1609L110-4),2.74,2.86,13,47,110.0,0.185964936261
2946,16 Dec 110.00 (AAPL1609L110-E),2.74,2.84,19,47,110.0,0.185327666034
2950,16 Dec 110.00 (AAPL1609L110-O),2.77,2.82,4,47,110.0,0.185646301151
2955,16 Dec 111.00 (AAPL1609L111),2.28,2.33,13,47,111.0,0.182804812618
2961,16 Dec 111.00 (AAPL1609L111-E),2.26,2.33,3,47,111.0,0.182161306281
2968,16 Dec 111.00 (AAPL1609L111-X),2.26,2.32,3,47,111.0,0.18183952867
2970,16 Dec 112.00 (AAPL1609L112),1.81,1.86,92,47,112.0,0.177627825304
2972,16 Dec 112.00 (AAPL1609L112-4),1.81,1.87,7,47,112.0,0.177959716391
2974,16 Dec 112.00 (AAPL1609L112-A),1.82,1.88,8,47,112.0,0.178623314121
2975,16 Dec 112.00 (AAPL1609L112-B),1.82,1.88,7,47,112.0,0.178623314121
2976,16 Dec 112.00 (AAPL1609L112-E),1.82,1.88,6,47,112.0,0.178623314121
2977,16 Dec 112.00 (AAPL1609L112-I),1.81,1.87,6,47,112.0,0.177959716391
2980,16 Dec 112.00 (AAPL1609L112-O),1.81,1.87,4,47,112.0,0.177959716391
2981,16 Dec 112.00 (AAPL1609L112-P),1.81,1.86,36,47,112.0,0.177627825304
2983,16 Dec 112.00 (AAPL1609L112-X),1.82,1.89,16,47,112.0,0.178955021502
2985,16 Dec 113.00 (AAPL1609L113),1.44,1.49,195,47,113.0,0.175332825221
2987,16 Dec 113.00 (AAPL1609L113-4),1.44,1.51,6,47,113.0,0.176032034704
2991,16 Dec 113.00 (AAPL1609L113-E),1.44,1.51,109,47,113.0,0.176032034704
2995,16 Dec 113.00 (AAPL1609L113-O),1.43,1.47,3,47,113.0,0.174282891107
2996,16 Dec 113.00 (AAPL1609L113-P),1.43,1.48,10,47,113.0,0.174633019839
2998,16 Dec 113.00 (AAPL1609L113-X),1.44,1.50,61,47,113.0,0.175682503939
3000,16 Dec 114.00 (AAPL1609L114),1.12,1.16,287,47,114.0,0.172390785455
3003,16 Dec 114.00 (AAPL1609L114-8),1.11,1.17,8,47,114.0,0.172390785455
3004,16 Dec 114.00 (AAPL1609L114-A),1.11,1.15,9,47,114.0,0.171635039712
3006,16 Dec 114.00 (AAPL1609L114-E),1.11,1.17,228,47,114.0,0.172390785455
3007,16 Dec 114.00 (AAPL1609L114-I),1.11,1.16,5,47,114.0,0.172013069085
3011,16 Dec 114.00 (AAPL1609L114-P),1.12,1.16,29,47,114.0,0.172390785455
3012,16 Dec 114.00 (AAPL1609L114-S),1.11,1.17,4,47,114.0,0.172390785455
3015,16 Dec 115.00 (AAPL1609L115),0.86,0.90,195,47,115.0,0.170492539703
3017,16 Dec 115.00 (AAPL1609L115-4),0.83,0.90,37,47,115.0,0.16923981896
3018,16 Dec 115.00 (AAPL1609L115-8),0.83,0.90,3,47,115.0,0.16923981896
3020,16 Dec 115.00 (AAPL1609L115-B),0.85,0.90,13,47,115.0,0.170075566267
3021,16 Dec 115.00 (AAPL1609L115-E),0.83,0.90,83,47,115.0,0.16923981896
3022,16 Dec 115.00 (AAPL1609L115-I),0.85,0.90,8,47,115.0,0.170075566267
3025,16 Dec 115.00 (AAPL1609L115-O),0.85,0.89,6,47,115.0,0.169657994744
3026,16 Dec 115.00 (AAPL1609L115-P),0.86,0.90,13,47,115.0,0.170492539703
3028,16 Dec 115.00 (AAPL1609L115-X),0.85,0.91,32,47,115.0,0.170492539703
3030,16 Dec 116.00 (AAPL1609L116),0.64,0.68,53,47,116.0,0.168012677205
3032,16 Dec 116.00 (AAPL1609L116-4),0.63,0.68,5,47,116.0,0.167539568747
3035,16 Dec 116.00 (AAPL1609L116-B),0.64,0.69,7,47,116.0,0.168484666955
3036,16 Dec 116.00 (AAPL1609L116-E),0.63,0.68,8,47,116.0,0.167539568747
3037,16 Dec 116.00 (AAPL1609L116-I),0.64,0.68,4,47,116.0,0.168012677205
3040,16 Dec 116.00 (AAPL1609L116-O),0.64,0.68,28,47,116.0,0.168012677205
3045,16 Dec 117.00 (AAPL1609L117),0.47,0.53,464,47,117.0,0.167363253804
3047,16 Dec 117.00 (AAPL1609L117-4),0.47,0.53,206,47,117.0,0.167363253804
3048,16 Dec 117.00 (AAPL1609L117-8),0.47,0.53,45,47,117.0,0.167363253804
3051,16 Dec 117.00 (AAPL1609L117-E),0.47,0.53,150,47,117.0,0.167363253804
3052,16 Dec 117.00 (AAPL1609L117-I),0.46,0.52,10,47,117.0,0.166271105967
3056,16 Dec 117.00 (AAPL1609L117-P),0.47,0.53,43,47,117.0,0.167363253804
3058,16 Dec 117.00 (AAPL1609L117-X),0.47,0.53,10,47,117.0,0.167363253804
3060,16 Dec 118.00 (AAPL1609L118),0.34,0.38,76,47,118.0,0.16504474152
3066,16 Dec 118.00 (AAPL1609L118-E),0.34,0.40,3,47,118.0,0.16633625472
3071,16 Dec 118.00 (AAPL1609L118-P),0.34,0.40,17,47,118.0,0.16633625472
3072,16 Dec 118.00 (AAPL1609L118-S),0.34,0.40,33,47,118.0,0.16633625472
3073,16 Dec 118.00 (AAPL1609L118-X),0.34,0.40,20,47,118.0,0.16633625472
3090,16 Dec 120.00 (AAPL1609L120),0.18,0.23,32,47,120.0,0.166773615706
3096,16 Dec 120.00 (AAPL1609L120-E),0.18,0.23,19,47,120.0,0.166773615706
3101,16 Dec 120.00 (AAPL1609L120-P),0.18,0.23,10,47,120.0,0.166773615706
3585,16 Dec 80.00 (AAPL1616L80),30.05,30.25,14,47,80.0,0.552187506506
3592,16 Dec 80.00 (AAPL1616L80-I),30.05,30.25,10,47,80.0,0.552187506506
3596,16 Dec 80.00 (AAPL1616L80-P),30.00,30.20,4,47,80.0,0.538344776112
3615,16 Dec 90.00 (AAPL1616L90),20.00,20.45,10,47,90.0,0.391348608274
3618,16 Dec 90.00 (AAPL1616L90-8),20.00,20.75,10,47,90.0,0.418267143405
3630,16 Dec 95.00 (AAPL1616L95),15.35,15.50,37,47,95.0,0.335527131694
3633,16 Dec 95.00 (AAPL1616L95-8),15.35,15.50,36,47,95.0,0.335527131694
3660,16 Dec 100.00 (AAPL1616L100),10.70,10.80,125,47,100.0,0.280299471712
3662,16 Dec 100.00 (AAPL1616L100-4),10.70,10.80,10,47,100.0,0.280299471712
3663,16 Dec 100.00 (AAPL1616L100-8),10.70,10.80,10,47,100.0,0.280299471712
3664,16 Dec 100.00 (AAPL1616L100-A),10.60,10.80,8,47,100.0,0.27512956325
3666,16 Dec 100.00 (AAPL1616L100-E),10.60,10.80,13,47,100.0,0.27512956325
3667,16 Dec 100.00 (AAPL1616L100-I),10.65,10.80,37,47,100.0,0.277724982379
3670,16 Dec 100.00 (AAPL1616L100-O),10.65,10.80,27,47,100.0,0.277724982379
3671,16 Dec 100.00 (AAPL1616L100-P),10.70,10.80,19,47,100.0,0.280299471712
3675,16 Dec 105.00 (AAPL1616L105),6.45,6.50,703,47,105.0,0.23561247232
3677,16 Dec 105.00 (AAPL1616L105-4),6.45,6.55,76,47,105.0,0.237480504988
3678,16 Dec 105.00 (AAPL1616L105-8),6.45,6.55,144,47,105.0,0.237480504988
3679,16 Dec 105.00 (AAPL1616L105-A),6.40,6.55,14,47,105.0,0.23561247232
3680,16 Dec 105.00 (AAPL1616L105-B),6.40,6.60,84,47,105.0,0.237480504988
3681,16 Dec 105.00 (AAPL1616L105-E),6.45,6.55,124,47,105.0,0.237480504988
3682,16 Dec 105.00 (AAPL1616L105-I),6.45,6.50,26,47,105.0,0.23561247232
3685,16 Dec 105.00 (AAPL1616L105-O),6.45,6.50,10,47,105.0,0.23561247232
3686,16 Dec 105.00 (AAPL1616L105-P),6.45,6.55,46,47,105.0,0.237480504988
3687,16 Dec 105.00 (AAPL1616L105-S),6.45,6.55,100,47,105.0,0.237480504988
3688,16 Dec 105.00 (AAPL1616L105-X),6.40,6.55,79,47,105.0,0.23561247232
3690,16 Dec 110.00 (AAPL1616L110),3.05,3.10,2858,47,110.0,0.203489970609
3692,16 Dec 110.00 (AAPL1616L110-4),3.05,3.15,79,47,110.0,0.205083176743
3693,16 Dec 110.00 (AAPL1616L110-8),3.05,3.15,124,47,110.0,0.205083176743
3694,16 Dec 110.00 (AAPL1616L110-A),3.05,3.15,193,47,110.0,0.205083176743
3695,16 Dec 110.00 (AAPL1616L110-B),3.05,3.20,100,47,110.0,0.206676388242
3696,16 Dec 110.00 (AAPL1616L110-E),3.05,3.15,1109,47,110.0,0.205083176743
3697,16 Dec 110.00 (AAPL1616L110-I),3.05,3.15,294,47,110.0,0.205083176743
3698,16 Dec 110.00 (AAPL1616L110-J),3.05,3.15,30,47,110.0,0.205083176743
3700,16 Dec 110.00 (AAPL1616L110-O),3.05,3.15,65,47,110.0,0.205083176743
3701,16 Dec 110.00 (AAPL1616L110-P),3.05,3.15,775,47,110.0,0.205083176743
3702,16 Dec 110.00 (AAPL1616L110-S),3.05,3.10,34,47,110.0,0.203489970609
3703,16 Dec 110.00 (AAPL1616L110-X),3.05,3.15,41,47,110.0,0.205083176743
3704,16 Dec 110.00 (AAPL1616L110-Y),3.05,3.15,13,47,110.0,0.205083176743
3705,16 Dec 115.00 (AAPL1616L115),1.10,1.11,4705,47,115.0,0.188721808492
3706,16 Dec 115.00 (AAPL1616L115-3),1.07,1.16,23,47,115.0,0.189511030544
3707,16 Dec 115.00 (AAPL1616L115-4),1.10,1.15,349,47,115.0,0.190298710439
3708,16 Dec 115.00 (AAPL1616L115-8),1.10,1.15,429,47,115.0,0.190298710439
3709,16 Dec 115.00 (AAPL1616L115-A),1.10,1.12,312,47,115.0,0.189116613876
3710,16 Dec 115.00 (AAPL1616L115-B),1.09,1.15,257,47,115.0,0.189905061682
3711,16 Dec 115.00 (AAPL1616L115-E),1.10,1.15,1050,47,115.0,0.190298710439
3712,16 Dec 115.00 (AAPL1616L115-I),1.10,1.11,902,47,115.0,0.188721808492
3713,16 Dec 115.00 (AAPL1616L115-J),1.10,1.19,38,47,115.0,0.191869543312
3715,16 Dec 115.00 (AAPL1616L115-O),1.10,1.11,212,47,115.0,0.188721808492
3716,16 Dec 115.00 (AAPL1616L115-P),1.11,1.12,461,47,115.0,0.189511030544
3717,16 Dec 115.00 (AAPL1616L115-S),1.10,1.14,76,47,115.0,0.189905061682
3718,16 Dec 115.00 (AAPL1616L115-X),1.10,1.15,518,47,115.0,0.190298710439
3719,16 Dec 115.00 (AAPL1616L115-Y),1.10,1.15,78,47,115.0,0.190298710439
3720,16 Dec 120.00 (AAPL1616L120),0.31,0.32,2452,47,120.0,0.18501497615
3721,16 Dec 120.00 (AAPL1616L120-3),0.31,0.35,82,47,120.0,0.187248333739
3722,16 Dec 120.00 (AAPL1616L120-4),0.29,0.34,225,47,120.0,0.18501497615
3723,16 Dec 120.00 (AAPL1616L120-8),0.22,0.32,139,47,120.0,0.177998363112
3724,16 Dec 120.00 (AAPL1616L120-A),0.29,0.34,63,47,120.0,0.18501497615
3725,16 Dec 120.00 (AAPL1616L120-B),0.28,0.38,58,47,120.0,0.187248333739
3726,16 Dec 120.00 (AAPL1616L120-E),0.29,0.34,588,47,120.0,0.18501497615
3727,16 Dec 120.00 (AAPL1616L120-I),0.31,0.32,264,47,120.0,0.18501497615
3728,16 Dec 120.00 (AAPL1616L120-J),0.15,0.64,57,47,120.0,0.196434793363
3730,16 Dec 120.00 (AAPL1616L120-O),0.31,0.32,69,47,120.0,0.18501497615
3731,16 Dec 120.00 (AAPL1616L120-P),0.31,0.32,254,47,120.0,0.18501497615
3732,16 Dec 120.00 (AAPL1616L120-S),0.30,0.32,95,47,120.0,0.184259660117
3733,16 Dec 120.00 (AAPL1616L120-X),0.28,0.34,461,47,120.0,0.184259660117
3734,16 Dec 120.00 (AAPL1616L120-Y),0.31,0.32,97,47,120.0,0.18501497615
3735,16 Dec 125.00 (AAPL1616L125),0.09,0.10,651,47,125.0,0.193086038296
3737,16 Dec 125.00 (AAPL1616L125-4),0.09,0.11,72,47,125.0,0.194799078823
3738,16 Dec 125.00 (AAPL1616L125-8),0.07,0.13,38,47,125.0,0.194799078823
3739,16 Dec 125.00 (AAPL1616L125-A),0.09,0.11,3,47,125.0,0.194799078823
3740,16 Dec 125.00 (AAPL1616L125-B),0.08,0.14,42,47,125.0,0.198077392746
3741,16 Dec 125.00 (AAPL1616L125-E),0.09,0.11,33,47,125.0,0.194799078823
3742,16 Dec 125.00 (AAPL1616L125-I),0.09,0.10,137,47,125.0,0.193086038296
3743,16 Dec 125.00 (AAPL1616L125-J),0.09,0.11,3,47,125.0,0.194799078823
3744,16 Dec 125.00 (AAPL1616L125-K),0.09,0.17,4,47,125.0,0.204141169508
3745,16 Dec 125.00 (AAPL1616L125-O),0.09,0.10,20,47,125.0,0.193086038296
3746,16 Dec 125.00 (AAPL1616L125-P),0.09,0.12,8,47,125.0,0.196461505554
3747,16 Dec 125.00 (AAPL1616L125-S),0.09,0.10,19,47,125.0,0.193086038296
3748,16 Dec 125.00 (AAPL1616L125-X),0.09,0.11,257,47,125.0,0.194799078823
3749,16 Dec 125.00 (AAPL1616L125-Y),0.09,0.12,14,47,125.0,0.196461505554
3750,16 Dec 130.00 (AAPL1616L130),0.04,0.06,97,47,130.0,0.217717723044
3752,16 Dec 130.00 (AAPL1616L130-4),0.03,0.06,11,47,130.0,0.214545266768
3753,16 Dec 130.00 (AAPL1616L130-8),0.02,0.06,7,47,130.0,0.21112820097
3754,16 Dec 130.00 (AAPL1616L130-A),0.02,0.06,10,47,130.0,0.21112820097
3755,16 Dec 130.00 (AAPL1616L130-B),0.04,0.08,10,47,130.0,0.223483896749
3756,16 Dec 130.00 (AAPL1616L130-E),0.03,0.06,7,47,130.0,0.214545266768
3757,16 Dec 130.00 (AAPL1616L130-I),0.03,0.06,22,47,130.0,0.214545266768
3760,16 Dec 130.00 (AAPL1616L130-O),0.03,0.06,6,47,130.0,0.214545266768
3762,16 Dec 130.00 (AAPL1616L130-S),0.02,0.06,7,47,130.0,0.21112820097
3763,16 Dec 130.00 (AAPL1616L130-X),0.02,0.06,17,47,130.0,0.21112820097
3765,16 Dec 135.00 (AAPL1616L135),0.01,0.04,12,47,135.0,0.236629031148
3771,16 Dec 135.00 (AAPL1616L135-E),0.01,0.04,4,47,135.0,0.236629031148
3778,16 Dec 135.00 (AAPL1616L135-X),0.01,0.04,8,47,135.0,0.236629031148
3780,16 Dec 140.00 (AAPL1616L140),0.0,0.03,26,47,140.0,0.257496586795
3791,16 Dec 140.00 (AAPL1616L140-P),0.0,0.03,26,47,140.0,0.257496586795
4230,16 Dec 106.00 (AAPL1623L106),5.80,6.00,3,47,106.0,0.241871400342
4237,16 Dec 106.00 (AAPL1623L106-I),5.80,6.00,3,47,106.0,0.241871400342
4260,16 Dec 108.00 (AAPL1623L108),4.45,4.60,3,47,108.0,0.230100056727
4263,16 Dec 108.00 (AAPL1623L108-8),4.45,4.60,3,47,108.0,0.230100056727
4290,16 Dec 110.00 (AAPL1623L110),3.30,3.45,500,47,110.0,0.222608880789
4293,16 Dec 110.00 (AAPL1623L110-8),3.30,3.45,44,47,110.0,0.222608880789
4294,16 Dec 110.00 (AAPL1623L110-A),3.30,3.40,99,47,110.0,0.22101559531
4295,16 Dec 110.00 (AAPL1623L110-B),3.30,3.45,10,47,110.0,0.222608880789
4296,16 Dec 110.00 (AAPL1623L110-E),3.30,3.45,67,47,110.0,0.222608880789
4297,16 Dec 110.00 (AAPL1623L110-I),3.30,3.45,150,47,110.0,0.222608880789
4300,16 Dec 110.00 (AAPL1623L110-O),3.30,3.45,11,47,110.0,0.222608880789
4301,16 Dec 110.00 (AAPL1623L110-P),3.30,3.45,28,47,110.0,0.222608880789
4303,16 Dec 110.00 (AAPL1623L110-X),3.30,3.45,43,47,110.0,0.222608880789
4304,16 Dec 110.00 (AAPL1623L110-Y),3.30,3.50,48,47,110.0,0.22420217555
4305,16 Dec 111.00 (AAPL1623L111),2.85,2.91,14,47,111.0,0.219716987774
4307,16 Dec 111.00 (AAPL1623L111-4),2.82,2.92,3,47,111.0,0.219076265542
4309,16 Dec 111.00 (AAPL1623L111-A),2.85,2.91,3,47,111.0,0.219716987774
4310,16 Dec 111.00 (AAPL1623L111-B),2.85,2.91,4,47,111.0,0.219716987774
4312,16 Dec 111.00 (AAPL1623L111-I),2.85,2.90,3,47,111.0,0.219396631099
4320,16 Dec 112.00 (AAPL1623L112),2.39,2.44,77,47,112.0,0.215792677864
4323,16 Dec 112.00 (AAPL1623L112-8),2.35,2.46,23,47,112.0,0.215139325483
4326,16 Dec 112.00 (AAPL1623L112-E),2.35,2.45,8,47,112.0,0.214812599273
4331,16 Dec 112.00 (AAPL1623L112-P),2.38,2.43,22,47,112.0,0.215139325483
4333,16 Dec 112.00 (AAPL1623L112-X),2.35,2.45,20,47,112.0,0.214812599273
4335,16 Dec 113.00 (AAPL1623L113),1.98,2.03,21,47,113.0,0.212407959857
4337,16 Dec 113.00 (AAPL1623L113-4),1.96,2.04,6,47,113.0,0.212069840356
4341,16 Dec 113.00 (AAPL1623L113-E),1.96,2.04,5,47,113.0,0.212069840356
4346,16 Dec 113.00 (AAPL1623L113-P),1.97,2.02,10,47,113.0,0.211731642571
4350,16 Dec 114.00 (AAPL1623L114),1.62,1.66,37,47,114.0,0.208923261344
4355,16 Dec 114.00 (AAPL1623L114-B),1.62,1.68,3,47,114.0,0.209634219319
4356,16 Dec 114.00 (AAPL1623L114-E),1.59,1.68,15,47,114.0,0.208567551407
4360,16 Dec 114.00 (AAPL1623L114-O),1.61,1.65,12,47,114.0,0.208211686265
4361,16 Dec 114.00 (AAPL1623L114-P),1.62,1.66,5,47,114.0,0.208923261344
4365,16 Dec 115.00 (AAPL1623L115),1.32,1.37,567,47,115.0,0.207282522136
4366,16 Dec 115.00 (AAPL1623L115-3),0.08,2.56,37,47,115.0,0.205382517242
4367,16 Dec 115.00 (AAPL1623L115-4),1.31,1.39,120,47,115.0,0.207661698029
4368,16 Dec 115.00 (AAPL1623L115-8),1.30,1.39,11,47,115.0,0.207282522136
4369,16 Dec 115.00 (AAPL1623L115-A),1.32,1.37,26,47,115.0,0.207282522136
4370,16 Dec 115.00 (AAPL1623L115-B),1.31,1.36,93,47,115.0,0.206523351036
4371,16 Dec 115.00 (AAPL1623L115-E),1.30,1.39,102,47,115.0,0.207282522136
4372,16 Dec 115.00 (AAPL1623L115-I),1.32,1.37,73,47,115.0,0.207282522136
4375,16 Dec 115.00 (AAPL1623L115-O),1.32,1.37,13,47,115.0,0.207282522136
